"salary","count"
"58857","4"
"50334","7"
"56226","6"
"59529","4"
"58698","3"
"52178","6"
"57483","5"
"50886","6"
"56827","7"
"52401","8"
"56566","2"
"53780","3"
"57106","2"
"52110","6"
"59020","4"
"59247","5"
"51947","9"
"51496","6"
"57261","6"
"58872","4"
"56122","1"
"53985","6"
"54776","5"
"50126","9"
"50550","7"
"51899","5"
"52933","5"
"59196","4"
"56652","3"
"58207","7"
"59668","3"
"50248","12"
"59125","10"
"58883","6"
"52914","4"
"58456","3"
"54213","3"
"59498","4"
"50961","4"
"51871","2"
"56653","2"
"53045","7"
"50908","8"
"56003","7"
"53492","6"
"52567","9"
"59052","3"
"58520","6"
"59864","5"
"57492","2"
"54429","5"
"56195","2"
"53501","5"
"56710","7"
"55958","7"
"59450","9"
"50843","5"
"59358","6"
"54307","5"
"55185","6"
"56315","7"
"57925","5"
"56321","6"
"57245","3"
"51221","5"
"51975","4"
"57985","11"
"59303","6"
"54305","6"
"50747","9"
"50711","7"
"53680","6"
"53281","4"
"57828","5"
"51540","6"
"50776","9"
"51764","7"
"55748","3"
"54817","5"
"54932","6"
"51656","7"
"53853","7"
"52129","7"
"59647","4"
"53524","6"
"55673","6"
"56522","4"
"51259","3"
"53865","9"
"56539","9"
"50284","6"
"59984","3"
"59468","7"
"52316","8"
"56592","2"
"57803","1"
"55308","11"
"50834","12"
"54550","7"
"58098","7"
"56705","10"
"57756","7"
"56526","6"
"59126","4"
"54791","2"
"58055","6"
"57598","5"
"52168","9"
"55406","9"
"52738","6"
"52511","1"
"58278","5"
"55609","4"
"55870","5"
"59235","3"
"50357","7"
"51404","8"
"53689","6"
"52515","5"
"55224","3"
"52051","12"
"55814","7"
"52545","6"
"55038","5"
"56337","6"
"57210","9"
"55563","6"
"53945","9"
"52422","7"
"55971","5"
"50043","4"
"51909","5"
"54264","7"
"59238","3"
"58648","8"
"54790","11"
"54542","9"
"56532","1"
"54976","6"
"54125","9"
"51686","6"
"58210","7"
"54243","7"
"56188","6"
"52029","9"
"59405","3"
"50364","9"
"54693","5"
"52054","5"
"56294","2"
"56420","11"
"58661","6"
"50667","6"
"53893","9"
"52145","5"
"55332","8"
"57054","6"
"51703","4"
"53125","12"
"54633","6"
"56444","9"
"52708","5"
"51612","6"
"53440","8"
"58716","1"
"53713","7"
"52272","6"
"52450","1"
"56077","4"
"51827","8"
"51215","13"
"56573","7"
"56701","5"
"55950","5"
"53733","6"
"54486","7"
"57498","1"
"58223","3"
"57132","4"
"57958","6"
"57939","3"
"58352","2"
"50488","7"
"57426","2"
"52379","4"
"56580","6"
"59269","6"
"51904","4"
"52348","5"
"55551","3"
"50940","7"
"52921","9"
"52926","10"
"59872","6"
"53248","6"
"54954","2"
"51638","5"
"59573","6"
"56796","3"
"57209","4"
"54214","7"
"55455","2"
"59725","8"
"50596","6"
"53800","5"
"56779","6"
"53130","6"
"51938","7"
"55360","6"
"51535","6"
"57971","9"
"52457","8"
"54269","8"
"58273","10"
"58928","9"
"57439","5"
"59753","6"
"59754","6"
"55772","5"
"55867","9"
"59156","2"
"55134","7"
"52310","8"
"55729","8"
"58524","4"
"59532","3"
"55171","6"
"51558","5"
"53204","9"
"57122","5"
"59983","2"
"51768","6"
"55031","7"
"54782","4"
"59820","5"
"56511","4"
"51328","8"
"55800","3"
"56256","2"
"59635","5"
"57069","7"
"54421","8"
"56802","6"
"50844","3"
"53777","2"
"54355","3"
"51581","4"
"53228","9"
"57702","5"
"56820","4"
"57502","4"
"53425","6"
"54427","10"
"54617","4"
"54733","7"
"56292","8"
"52011","2"
"52406","5"
"50779","5"
"50561","3"
"59121","3"
"56014","6"
"57291","3"
"52435","5"
"51945","6"
"56535","5"
"59115","7"
"55767","9"
"57631","5"
"55120","3"
"56283","5"
"55985","5"
"55257","2"
"50326","5"
"56428","7"
"53708","4"
"50987","6"
"56707","9"
"50503","11"
"53728","6"
"53270","7"
"57890","9"
"58013","5"
"59946","3"
"54490","6"
"58570","4"
"53517","4"
"56676","6"
"56469","3"
"55862","3"
"53494","6"
"59561","8"
"51142","11"
"53863","5"
"59585","5"
"52535","9"
"58755","8"
"54320","4"
"56348","5"
"52139","4"
"50313","5"
"53029","7"
"55611","4"
"58481","4"
"52916","7"
"53181","3"
"58360","9"
"54189","2"
"58873","5"
"53995","8"
"56875","6"
"57062","4"
"55027","5"
"54400","8"
"52025","2"
"58705","4"
"53691","3"
"51689","5"
"53104","9"
"51250","2"
"55061","5"
"58902","5"
"51805","10"
"51276","8"
"57155","5"
"59299","3"
"59134","3"
"51487","9"
"51533","3"
"55771","3"
"55924","9"
"55760","7"
"53070","8"
"57430","4"
"51363","8"
"56104","3"
"54758","4"
"52423","5"
"53832","6"
"52411","9"
"54554","4"
"56304","4"
"58827","2"
"53615","8"
"58445","5"
"59683","3"
"51037","6"
"52053","4"
"56177","2"
"55165","4"
"52808","4"
"57811","9"
"50793","8"
"59475","6"
"52305","3"
"52048","5"
"57753","4"
"52992","6"
"58134","5"
"50619","7"
"52825","5"
"50910","3"
"54205","6"
"53341","7"
"57781","6"
"58403","11"
"51546","9"
"56825","5"
"59015","4"
"58918","5"
"55900","3"
"58121","5"
"50118","4"
"51609","8"
"52833","6"
"57154","4"
"52504","6"
"53272","9"
"59846","6"
"57936","6"
"50068","3"
"57895","4"
"59916","1"
"56111","8"
"54969","3"
"58720","7"
"56255","6"
"52626","8"
"50195","5"
"53830","8"
"50664","6"
"50978","5"
"54641","7"
"53551","8"
"58359","2"
"52767","8"
"53201","7"
"54931","4"
"53362","6"
"57339","3"
"58956","5"
"53693","5"
"59949","5"
"59711","11"
"53377","8"
"58305","6"
"54682","7"
"54883","9"
"52114","7"
"51782","5"
"58796","9"
"57061","7"
"53357","3"
"52015","9"
"50474","8"
"53364","5"
"59908","4"
"57690","7"
"59575","6"
"54370","5"
"51291","8"
"51249","5"
"58127","4"
"54755","5"
"55909","4"
"54366","7"
"57522","2"
"50138","8"
"51785","5"
"58367","5"
"58169","6"
"52140","4"
"52814","4"
"59756","4"
"59244","9"
"55833","2"
"52302","6"
"53717","8"
"55649","5"
"53508","5"
"55523","4"
"57789","3"
"52237","7"
"59490","7"
"50900","7"
"57700","3"
"57453","4"
"58752","3"
"58430","4"
"55074","5"
"58145","5"
"59871","4"
"52667","5"
"59788","3"
"50087","13"
"57959","4"
"51903","9"
"57511","2"
"55705","4"
"59072","6"
"57187","2"
"51235","7"
"52499","8"
"51585","5"
"50120","9"
"54274","1"
"54118","8"
"52963","6"
"50017","7"
"55701","8"
"57566","4"
"50154","9"
"51286","3"
"50806","5"
"53841","2"
"57914","4"
"56794","7"
"59901","6"
"56568","5"
"51455","13"
"58896","7"
"54596","10"
"55824","8"
"56790","3"
"53660","11"
"57348","9"
"55838","3"
"58153","4"
"53618","10"
"54148","8"
"51473","7"
"52023","5"
"57532","10"
"58077","5"
"55905","12"
"53138","4"
"53244","11"
"51996","4"
"52220","8"
"55750","5"
"58159","8"
"50846","9"
"54968","10"
"59779","4"
"54303","6"
"50395","8"
"59012","5"
"50446","8"
"58538","3"
"53406","2"
"54104","4"
"50238","9"
"58311","3"
"55805","6"
"51300","6"
"55749","7"
"54937","6"
"50296","4"
"59885","1"
"59458","5"
"50243","7"
"56640","5"
"56636","9"
"56630","2"
"50132","5"
"57412","3"
"59343","8"
"52357","7"
"54338","7"
"57554","4"
"54950","3"
"59736","2"
"54795","7"
"52332","9"
"58146","4"
"51979","6"
"55265","7"
"59322","4"
"52843","7"
"59086","9"
"54629","5"
"52070","10"
"52409","6"
"52573","7"
"57352","2"
"57749","6"
"56228","5"
"55539","7"
"56333","8"
"53423","7"
"59452","12"
"56075","4"
"50589","4"
"55947","4"
"52622","7"
"50011","5"
"54311","6"
"57927","4"
"58737","5"
"55668","5"
"53263","7"
"54062","4"
"50307","8"
"58181","6"
"53055","4"
"57186","7"
"52372","7"
"58770","5"
"59313","4"
"55101","9"
"52304","4"
"58468","4"
"56499","3"
"52947","2"
"52163","7"
"59149","2"
"53681","8"
"52514","7"
"54086","9"
"50820","3"
"51601","6"
"52301","6"
"51630","7"
"52899","8"
"51888","8"
"50624","4"
"55002","5"
"50856","5"
"51856","8"
"57550","8"
"59448","6"
"57000","2"
"58955","5"
"53190","6"
"53951","7"
"54727","6"
"59857","5"
"59615","2"
"54572","5"
"57346","5"
"56485","11"
"51818","11"
"50807","6"
"57203","6"
"56989","6"
"54500","2"
"59831","5"
"55761","7"
"50933","6"
"57216","9"
"59807","3"
"57285","6"
"58548","7"
"59593","7"
"52338","9"
"53496","6"
"55020","9"
"56293","11"
"54114","11"
"51379","2"
"59641","5"
"56295","7"
"56619","6"
"56729","4"
"54378","5"
"53051","3"
"57035","1"
"54766","9"
"58254","4"
"50267","7"
"58486","5"
"50495","9"
"59882","7"
"56282","7"
"54324","5"
"57463","7"
"56351","4"
"50496","11"
"54093","5"
"50273","3"
"59698","9"
"56668","6"
"52842","3"
"54707","6"
"59168","6"
"54015","8"
"56154","13"
"50305","5"
"56781","7"
"54751","3"
"56617","7"
"53669","9"
"54671","6"
"50513","9"
"58985","3"
"50964","10"
"54042","6"
"51049","7"
"51678","2"
"52775","4"
"54199","6"
"50714","8"
"52694","9"
"51265","6"
"54695","6"
"57659","4"
"52664","6"
"50060","9"
"53111","5"
"55244","6"
"55441","8"
"54846","10"
"55465","7"
"50615","5"
"55339","13"
"59305","5"
"55944","7"
"50221","6"
"56254","3"
"57563","8"
"50283","8"
"57084","7"
"55276","11"
"52127","10"
"50848","4"
"52286","10"
"56352","4"
"58347","6"
"58182","4"
"59603","4"
"54299","5"
"57116","7"
"55201","4"
"57416","9"
"50220","8"
"56216","4"
"51228","7"
"53725","4"
"55079","8"
"56309","4"
"52503","2"
"58490","8"
"53820","2"
"51548","4"
"54874","5"
"53904","5"
"50171","8"
"56143","8"
"56916","6"
"51167","8"
"51874","5"
"51755","4"
"59969","9"
"53122","10"
"57924","5"
"52876","8"
"55819","9"
"50184","5"
"56288","5"
"53974","3"
"59592","9"
"50858","8"
"53705","7"
"54813","7"
"55245","5"
"55541","4"
"55614","10"
"51677","6"
"59740","4"
"58607","7"
"55281","7"
"51469","7"
"53292","4"
"59638","3"
"51687","9"
"53620","5"
"58227","3"
"58256","4"
"58079","6"
"53311","5"
"57505","3"
"50047","7"
"52781","3"
"59590","5"
"57257","7"
"56739","11"
"59715","11"
"58889","3"
"56389","9"
"51477","6"
"51877","12"
"53085","6"
"57965","6"
"55392","8"
"57399","6"
"52648","8"
"52173","6"
"52928","14"
"53751","8"
"58469","3"
"50344","8"
"56783","9"
"51579","8"
"57253","7"
"58814","5"
"56562","4"
"51332","3"
"52829","7"
"55596","4"
"54235","9"
"54119","6"
"58141","5"
"51642","4"
"56274","9"
"51003","4"
"50959","5"
"52471","6"
"55869","9"
"59902","6"
"51570","7"
"59777","8"
"53365","3"
"59535","3"
"59191","7"
"51038","6"
"54558","3"
"56928","4"
"57507","7"
"51313","11"
"50749","3"
"51125","7"
"50289","9"
"51251","4"
"53356","5"
"55068","8"
"52324","11"
"52263","7"
"51412","6"
"52682","6"
"54209","4"
"56782","7"
"51821","8"
"54331","3"
"57481","4"
"51519","9"
"53464","2"
"51626","7"
"52818","7"
"54933","5"
"55827","4"
"54793","5"
"54457","2"
"54423","10"
"55679","4"
"52758","6"
"51445","6"
"56614","5"
"58370","4"
"54330","6"
"52638","4"
"54539","6"
"56027","5"
"53268","6"
"53057","5"
"53835","4"
"57994","7"
"53220","7"
"56152","4"
"54341","5"
"58787","6"
"57531","6"
"54484","10"
"53805","3"
"57042","7"
"55736","6"
"57222","5"
"53434","7"
"59390","3"
"58314","6"
"56915","3"
"52686","6"
"52597","3"
"59036","3"
"50159","5"
"58527","9"
"54313","3"
"55055","4"
"54763","9"
"56020","6"
"50588","8"
"54720","11"
"57487","6"
"50947","9"
"50677","7"
"54879","5"
"55822","6"
"55938","8"
"51318","6"
"58029","4"
"53659","5"
"55774","6"
"56359","3"
"51781","8"
"53295","8"
"53914","5"
"53921","5"
"58167","6"
"50628","5"
"52034","3"
"56422","6"
"54657","5"
"56380","4"
"57049","5"
"54381","10"
"51808","10"
"54679","5"
"54280","4"
"58333","6"
"58763","3"
"57883","4"
"54921","9"
"50392","3"
"57600","2"
"55493","3"
"58828","8"
"52441","7"
"55021","8"
"56897","4"
"58144","9"
"50833","10"
"58953","4"
"53018","6"
"53600","5"
"58258","3"
"55918","3"
"54272","6"
"53445","10"
"56035","3"
"57066","5"
"57282","6"
"51104","9"
"59518","4"
"58852","7"
"53706","10"
"55140","9"
"55829","5"
"52674","2"
"51986","6"
"52458","5"
"53418","4"
"53661","7"
"57385","5"
"59136","7"
"55741","7"
"50270","8"
"58400","3"
"56611","4"
"50443","5"
"52668","5"
"57683","4"
"53380","6"
"56551","2"
"57786","5"
"57521","3"
"58569","8"
"52945","7"
"58265","9"
"57838","4"
"59369","5"
"55412","7"
"54286","3"
"50186","12"
"50217","6"
"54230","4"
"50231","7"
"53455","3"
"50114","9"
"58560","4"
"57854","4"
"59354","7"
"50950","8"
"52796","7"
"58628","8"
"52172","7"
"54323","5"
"58624","8"
"55949","6"
"52377","7"
"50819","4"
"57568","9"
"56670","6"
"55929","10"
"57529","5"
"55172","7"
"55155","9"
"59764","3"
"56855","6"
"51177","6"
"51951","7"
"53640","5"
"51468","5"
"50202","5"
"56583","7"
"59157","2"
"58186","6"
"58363","8"
"59491","3"
"53911","6"
"57041","6"
"51629","5"
"50420","6"
"58024","5"
"51980","7"
"57077","5"
"57930","7"
"50215","6"
"57183","4"
"59118","5"
"59613","8"
"54133","5"
"56101","3"
"58234","5"
"56350","7"
"55100","10"
"50700","2"
"51100","7"
"53480","7"
"56639","4"
"54835","6"
"51107","7"
"56598","6"
"56982","8"
"52216","6"
"50622","8"
"58987","8"
"59316","5"
"57715","5"
"51680","10"
"51992","9"
"52930","6"
"51671","6"
"51457","9"
"58125","6"
"58859","5"
"58131","6"
"56801","6"
"54389","6"
"55560","6"
"56196","5"
"50288","6"
"50568","10"
"59386","4"
"51160","4"
"56062","1"
"59609","2"
"53804","6"
"58396","7"
"50014","4"
"50859","1"
"52193","6"
"53856","3"
"58668","5"
"58659","4"
"57070","4"
"53788","7"
"55210","8"
"50413","7"
"54998","6"
"53010","6"
"55920","7"
"56836","7"
"53704","9"
"57052","9"
"58680","6"
"53330","3"
"56691","5"
"54180","9"
"56789","2"
"50765","7"
"53022","5"
"58898","10"
"52725","7"
"51851","7"
"58984","9"
"56772","5"
"57403","5"
"53923","10"
"59470","8"
"53404","8"
"51191","7"
"50301","5"
"52399","3"
"58596","8"
"53757","4"
"53500","4"
"57354","3"
"50913","2"
"50376","6"
"51810","8"
"55658","3"
"52611","7"
"54349","7"
"57454","5"
"53320","10"
"50172","4"
"53293","8"
"56547","7"
"56007","11"
"57306","6"
"55011","3"
"51560","5"
"59158","4"
"51257","6"
"53004","3"
"53324","7"
"55577","6"
"54701","6"
"54432","10"
"52261","6"
"55904","4"
"51184","6"
"54669","6"
"53351","5"
"55755","5"
"52732","7"
"51683","3"
"55212","7"
"57578","10"
"53810","5"
"57542","8"
"57738","4"
"53880","4"
"55913","8"
"59817","3"
"55461","6"
"53947","6"
"54003","12"
"52113","8"
"55726","8"
"50687","8"
"51698","3"
"56426","4"
"58825","3"
"52931","5"
"53466","8"
"53458","6"
"51965","8"
"51058","11"
"51713","6"
"51902","5"
"57103","3"
"51529","2"
"56702","8"
"50510","2"
"51380","4"
"58026","9"
"55516","7"
"50478","6"
"52065","13"
"52371","8"
"54578","4"
"56766","4"
"56514","4"
"59451","7"
"58865","3"
"53833","4"
"50317","6"
"50436","2"
"55365","4"
"56528","5"
"51941","2"
"58308","4"
"56240","5"
"57980","11"
"58702","4"
"57375","4"
"54540","6"
"54619","7"
"57817","5"
"53068","5"
"58982","4"
"58623","3"
"58136","6"
"51194","7"
"56061","5"
"59679","2"
"50541","6"
"55875","6"
"56976","4"
"57100","4"
"56090","8"
"57150","9"
"55146","5"
"52670","6"
"53314","8"
"58671","5"
"54646","3"
"55072","7"
"57717","7"
"55163","5"
"56931","6"
"50565","2"
"52280","4"
"59483","8"
"53069","3"
"59729","6"
"56385","5"
"53755","5"
"50036","5"
"55250","6"
"52996","3"
"52445","3"
"58078","5"
"54454","5"
"51293","11"
"50044","2"
"59709","5"
"55379","6"
"54717","5"
"51351","7"
"57370","8"
"57909","4"
"51471","4"
"55545","7"
"58478","3"
"57234","7"
"59002","7"
"54784","6"
"53143","5"
"51308","9"
"50903","7"
"58008","9"
"55544","6"
"54621","8"
"57976","7"
"51346","11"
"59811","2"
"51845","3"
"52647","7"
"51074","9"
"56959","7"
"52340","7"
"53419","2"
"51340","8"
"57585","3"
"55144","4"
"53250","2"
"55305","7"
"58312","5"
"51393","8"
"58331","3"
"59425","5"
"59795","4"
"52410","6"
"54424","8"
"56736","6"
"52020","5"
"56593","6"
"55948","8"
"54047","7"
"54966","7"
"51621","9"
"57851","3"
"56906","3"
"59823","7"
"56257","8"
"52108","6"
"50723","8"
"50582","9"
"53195","4"
"52483","10"
"51751","6"
"58831","4"
"59162","7"
"52690","7"
"59467","5"
"53432","8"
"58553","9"
"50489","8"
"54017","7"
"58891","3"
"57624","7"
"57128","7"
"52345","7"
"50698","9"
"58894","7"
"51316","10"
"55463","9"
"50782","12"
"58829","5"
"58053","4"
"58147","8"
"59230","3"
"51143","6"
"50876","7"
"50200","3"
"59840","5"
"58411","2"
"52891","11"
"56302","5"
"51345","12"
"59883","2"
"54798","5"
"55631","3"
"53383","4"
"56582","9"
"57623","6"
"54139","3"
"57701","7"
"57185","4"
"59776","6"
"50605","10"
"58840","6"
"53664","9"
"52991","3"
"59407","6"
"56117","3"
"54190","11"
"54577","4"
"53346","4"
"52436","5"
"53862","9"
"53674","8"
"50404","8"
"58682","4"
"52740","7"
"55301","8"
"59661","2"
"51201","7"
"57888","6"
"54097","7"
"59507","6"
"59365","2"
"56849","1"
"56671","7"
"59742","4"
"51085","3"
"59937","6"
"53159","11"
"51494","5"
"51419","7"
"51725","10"
"59938","4"
"57796","7"
"53162","13"
"52024","10"
"57832","4"
"54919","5"
"53901","7"
"57944","5"
"55889","4"
"58950","2"
"53644","3"
"58100","4"
"55511","8"
"51976","6"
"55067","8"
"53180","7"
"57762","3"
"54564","3"
"58646","5"
"53916","7"
"50101","5"
"53566","6"
"58183","3"
"52159","7"
"55966","5"
"58540","5"
"57044","3"
"58382","4"
"59231","7"
"57793","3"
"52696","10"
"58028","3"
"54622","6"
"54635","5"
"52778","9"
"55459","13"
"57621","3"
"54035","7"
"54089","6"
"54944","6"
"58837","6"
"59658","2"
"55248","6"
"51587","8"
"54616","5"
"52717","8"
"54236","2"
"58741","7"
"57355","3"
"57409","5"
"51783","6"
"51151","7"
"59763","2"
"55914","4"
"53352","6"
"58236","6"
"51539","6"
"53345","4"
"55907","9"
"50599","7"
"54745","5"
"50325","7"
"55415","9"
"52160","5"
"53599","8"
"50003","5"
"50424","3"
"57589","6"
"53603","9"
"59280","1"
"50076","3"
"52639","7"
"51138","1"
"54321","2"
"55674","7"
"56370","3"
"59952","5"
"54996","6"
"54333","7"
"55289","5"
"57745","6"
"52419","7"
"53278","7"
"57746","1"
"52334","5"
"55861","6"
"54999","10"
"57441","6"
"56050","9"
"58428","7"
"58499","9"
"52923","6"
"56563","4"
"58336","7"
"58402","5"
"54376","4"
"58274","8"
"56319","5"
"50644","8"
"53883","5"
"51337","3"
"56041","3"
"55533","4"
"52800","6"
"50292","4"
"55468","2"
"53772","11"
"58475","2"
"59396","2"
"51744","6"
"56301","1"
"53734","6"
"59243","5"
"53523","6"
"59494","7"
"54779","4"
"58629","3"
"56932","8"
"58718","8"
"54832","6"
"59973","6"
"51528","3"
"52453","4"
"55271","4"
"52421","2"
"51491","10"
"54443","4"
"53438","2"
"55902","5"
"52831","4"
"53641","6"
"50867","10"
"50887","6"
"55198","6"
"50491","5"
"59456","4"
"57571","6"
"59151","7"
"52014","10"
"50002","2"
"59810","2"
"58951","6"
"56958","6"
"53488","7"
"54106","4"
"56838","4"
"54406","3"
"58206","7"
"59738","5"
"57597","8"
"54992","4"
"50433","6"
"53367","7"
"57670","9"
"52236","7"
"56478","3"
"50027","7"
"54772","4"
"59348","11"
"53542","12"
"58727","2"
"59274","3"
"54141","7"
"58797","5"
"51207","4"
"51957","7"
"59893","7"
"59304","10"
"58109","6"
"58449","7"
"55602","5"
"59306","5"
"55885","11"
"58922","2"
"55600","9"
"59249","4"
"59077","5"
"56053","5"
"57992","5"
"56687","7"
"52530","3"
"50646","2"
"59307","9"
"56300","4"
"51668","5"
"56995","4"
"53136","6"
"58572","6"
"50410","5"
"50851","3"
"55352","10"
"55895","7"
"58341","5"
"53646","3"
"57943","7"
