"salary","count"
"68353","3"
"66983","3"
"65486","1"
"61961","5"
"60545","1"
"69573","3"
"61457","4"
"61448","4"
"62341","6"
"67962","6"
"68273","5"
"68859","2"
"65642","3"
"63396","4"
"66835","2"
"66798","3"
"66194","7"
"64900","2"
"61861","7"
"64049","5"
"65430","1"
"65327","3"
"64663","4"
"65541","2"
"67547","1"
"66833","2"
"61197","6"
"68249","6"
"66840","5"
"66700","4"
"64893","2"
"66549","3"
"60653","4"
"63339","10"
"69730","2"
"60292","8"
"62466","3"
"68857","3"
"63052","4"
"62040","4"
"68828","8"
"63690","3"
"69556","3"
"61061","3"
"68505","3"
"66023","2"
"61333","4"
"65274","1"
"62823","3"
"67055","5"
"64618","3"
"66803","8"
"65343","3"
"62423","3"
"67242","4"
"66901","4"
"68674","6"
"61939","9"
"61170","8"
"63467","4"
"64660","6"
"60042","5"
"61901","4"
"67445","3"
"66643","7"
"60126","5"
"67890","6"
"64456","7"
"69515","2"
"64172","4"
"63790","8"
"67555","5"
"62005","9"
"68369","3"
"68302","3"
"66653","5"
"66675","6"
"63605","4"
"62677","8"
"64781","2"
"66329","4"
"65855","4"
"65371","1"
"68054","2"
"69332","5"
"62661","5"
"66204","4"
"68665","5"
"67918","4"
"69073","3"
"68515","5"
"63222","9"
"63337","1"
"67132","4"
"69840","5"
"61200","3"
"64758","4"
"60164","5"
"65295","6"
"66699","5"
"64517","4"
"66247","3"
"63669","2"
"62806","4"
"66007","5"
"62624","9"
"69449","1"
"68757","3"
"67002","5"
"60688","5"
"64953","7"
"69495","3"
"62712","4"
"63947","3"
"67689","1"
"60438","2"
"65993","4"
"60766","3"
"65392","3"
"63837","1"
"65537","5"
"68623","2"
"69359","3"
"64120","5"
"66822","6"
"60608","5"
"63388","2"
"63959","2"
"67128","5"
"64315","2"
"60318","7"
"64127","6"
"64410","5"
"60532","5"
"61719","3"
"61109","7"
"64471","5"
"63403","4"
"61776","5"
"68656","1"
"63896","7"
"63250","4"
"61331","8"
"60927","5"
"65754","9"
"68776","7"
"60878","6"
"61270","4"
"67103","4"
"65367","4"
"62905","4"
"68389","3"
"69603","4"
"61222","4"
"65781","5"
"66330","2"
"64184","4"
"69628","5"
"61423","3"
"61029","7"
"60130","7"
"64439","8"
"60415","5"
"69266","6"
"69145","3"
"61821","9"
"65476","6"
"64878","2"
"61449","4"
"62875","4"
"60718","2"
"67752","3"
"60462","8"
"67073","7"
"64392","6"
"67782","1"
"68842","3"
"69522","4"
"60652","4"
"60099","6"
"67546","2"
"69017","4"
"60708","5"
"66753","5"
"68038","2"
"62056","7"
"68719","5"
"67234","5"
"69814","2"
"60210","5"
"69427","1"
"63803","1"
"65913","4"
"62114","3"
"69902","5"
"69911","5"
"65881","3"
"64791","3"
"65797","2"
"63875","6"
"60679","5"
"60995","3"
"65115","3"
"61781","6"
"62652","5"
"63845","9"
"67688","2"
"67067","2"
"67931","2"
"64605","4"
"68500","3"
"62408","4"
"64983","5"
"61989","4"
"63484","3"
"60613","7"
"60109","5"
"63825","3"
"61522","4"
"69512","2"
"62119","5"
"66395","3"
"61972","4"
"66211","6"
"62325","7"
"62676","3"
"68020","2"
"69473","3"
"62032","3"
"66293","4"
"66093","3"
"66105","1"
"64175","1"
"68772","4"
"68630","2"
"64622","1"
"64911","3"
"68661","4"
"63886","5"
"68739","4"
"68729","1"
"68832","3"
"65830","5"
"62389","7"
"64377","4"
"67964","7"
"69551","3"
"67470","5"
"68051","6"
"60567","4"
"68368","6"
"63645","7"
"61921","4"
"61558","7"
"61641","6"
"68015","5"
"64313","2"
"64311","8"
"69461","6"
"64689","1"
"65887","1"
"65555","4"
"64871","5"
"62647","4"
"68639","3"
"63276","4"
"65283","4"
"65018","5"
"63027","6"
"61064","7"
"69387","3"
"68566","2"
"68056","3"
"64188","4"
"69260","1"
"60036","8"
"62763","6"
"68493","3"
"66595","4"
"66603","4"
"69592","4"
"63305","9"
"63315","7"
"61862","4"
"66999","3"
"68025","3"
"65844","8"
"62600","4"
"68771","4"
"65932","3"
"61795","5"
"60097","4"
"69466","6"
"65821","2"
"67573","4"
"67743","3"
"60690","7"
"60187","5"
"69051","5"
"63317","4"
"63729","4"
"60587","6"
"62166","5"
"62663","7"
"60359","7"
"66038","5"
"62197","5"
"64557","5"
"63012","2"
"67626","1"
"67696","4"
"67118","2"
"68880","5"
"65167","5"
"66179","3"
"64036","5"
"68439","3"
"68809","5"
"64726","3"
"66962","4"
"62399","3"
"69654","5"
"66943","2"
"60591","5"
"65683","6"
"60637","2"
"63379","5"
"68564","5"
"69582","5"
"67881","4"
"67298","2"
"66624","6"
"65517","3"
"66703","5"
"64531","9"
"61155","8"
"68717","5"
"68988","3"
"66792","2"
"60013","7"
"61927","3"
"62329","5"
"61500","3"
"62866","6"
"68224","5"
"61263","10"
"61943","6"
"62757","6"
"65918","2"
"65524","6"
"63110","1"
"69885","1"
"64472","5"
"61706","6"
"63533","1"
"60106","6"
"64358","4"
"60293","2"
"60446","9"
"66786","3"
"60641","2"
"63555","4"
"62150","3"
"66348","5"
"61837","5"
"60336","2"
"61152","1"
"69502","6"
"69989","4"
"66400","4"
"63361","2"
"63853","6"
"60051","6"
"60762","5"
"66476","3"
"65974","6"
"60826","2"
"61408","6"
"63628","6"
"66288","2"
"64973","7"
"67973","2"
"65301","8"
"66454","6"
"60226","3"
"67866","4"
"68687","2"
"65948","3"
"64125","5"
"64047","8"
"69340","2"
"61502","2"
"66087","3"
"66747","6"
"65673","4"
"61091","3"
"69282","2"
"64860","5"
"67487","6"
"69264","4"
"65049","6"
"65728","2"
"60868","5"
"63478","4"
"66191","4"
"65559","3"
"63383","4"
"63851","3"
"63629","4"
"63368","5"
"68110","5"
"63824","4"
"64563","2"
"68248","5"
"67952","4"
"62703","6"
"60783","3"
"69952","4"
"61308","7"
"64643","3"
"65798","2"
"66079","4"
"64318","3"
"66092","6"
"68592","3"
"64035","5"
"67056","8"
"63157","3"
"68269","5"
"66062","8"
"68590","4"
"68588","2"
"65470","1"
"66771","3"
"67070","2"
"68473","2"
"60569","2"
"63279","4"
"63680","4"
"60205","1"
"63971","6"
"66892","1"
"60251","7"
"67280","5"
"66086","5"
"60296","8"
"69846","2"
"63604","4"
"62157","5"
"66781","4"
"68682","4"
"65864","2"
"61275","5"
"60461","6"
"66501","3"
"63986","3"
"67627","4"
"63956","7"
"64840","4"
"67731","5"
"61928","4"
"61396","4"
"62057","1"
"64853","1"
"60039","1"
"61077","2"
"65657","2"
"65060","3"
"69430","4"
"63465","2"
"61715","1"
"68964","8"
"65164","5"
"68994","4"
"65899","6"
"66466","3"
"62116","2"
"67969","5"
"64851","3"
"69767","2"
"64269","5"
"69677","5"
"65652","1"
"60034","3"
"65667","3"
"62220","5"
"65595","2"
"65596","4"
"68525","4"
"68018","5"
"65992","3"
"64005","5"
"63152","4"
"69489","2"
"62817","4"
"63581","1"
"61009","1"
"61853","2"
"62200","2"
"64634","1"
"68035","2"
"60715","4"
"61528","3"
"65191","3"
"68908","3"
"63200","4"
"63083","5"
"65216","4"
"69072","1"
"65077","4"
"64960","5"
"60061","6"
"64137","5"
"65643","4"
"60887","4"
"61634","7"
"68081","5"
"61705","6"
"66945","4"
"60601","8"
"64384","4"
"64798","4"
"64491","1"
"63069","4"
"65944","2"
"62471","4"
"60176","6"
"68893","4"
"69386","2"
"69777","2"
"63924","2"
"64519","5"
"61803","8"
"62476","5"
"60417","3"
"69206","2"
"60583","5"
"65442","1"
"68474","1"
"65597","4"
"67485","4"
"68574","3"
"69663","7"
"62497","5"
"67058","2"
"66339","4"
"63068","2"
"60626","7"
"62478","3"
"69820","4"
"61647","6"
"64624","3"
"61059","6"
"63362","3"
"64595","1"
"66020","2"
"65562","3"
"65633","3"
"60152","7"
"64976","2"
"65733","6"
"68435","2"
"62921","2"
"62953","11"
"62730","9"
"61492","4"
"68424","6"
"69792","8"
"63772","6"
"63831","4"
"63932","9"
"61018","2"
"68549","3"
"65213","2"
"64515","1"
"64478","4"
"67075","6"
"60071","4"
"67604","1"
"65370","3"
"69657","3"
"68870","3"
"60059","4"
"66651","5"
"64209","5"
"66456","4"
"62532","3"
"63718","7"
"61915","5"
"62718","2"
"69268","3"
"65977","5"
"61143","6"
"62441","2"
"68962","5"
"67625","1"
"62283","8"
"63725","4"
"65457","2"
"62060","6"
"60389","7"
"60581","4"
"64822","4"
"61161","5"
"61022","10"
"62542","5"
"60044","5"
"63479","6"
"61825","3"
"61219","3"
"65210","8"
"68213","2"
"64302","4"
"65057","3"
"62499","4"
"62954","3"
"68732","6"
"67431","2"
"66151","6"
"61232","5"
"60018","3"
"61564","4"
"66270","5"
"62675","5"
"67468","2"
"68068","3"
"61151","10"
"68606","5"
"60984","5"
"68637","8"
"66407","1"
"69599","5"
"69666","8"
"68602","3"
"63303","6"
"65823","1"
"67005","4"
"66380","3"
"69299","4"
"67916","7"
"69984","2"
"67052","2"
"69627","2"
"63817","5"
"69098","2"
"60172","5"
"64544","4"
"60024","5"
"60218","9"
"60699","8"
"68954","3"
"61602","4"
"61690","4"
"65531","4"
"69844","3"
"68443","5"
"68365","3"
"69532","3"
"67642","4"
"66645","3"
"60060","6"
"64854","6"
"60323","6"
"63789","2"
"68597","3"
"67434","5"
"62705","4"
"63133","2"
"60265","6"
"61808","3"
"60162","10"
"62764","9"
"65401","5"
"65621","2"
"64868","3"
"66106","6"
"64503","4"
"66337","7"
"66942","3"
"68278","2"
"65575","2"
"64816","4"
"68730","1"
"68247","2"
"65294","7"
"61336","8"
"63421","6"
"65048","7"
"61389","5"
"69210","4"
"68663","3"
"61206","5"
"67924","1"
"60083","6"
"65093","3"
"64919","1"
"64090","4"
"68162","3"
"69542","4"
"60684","3"
"67726","4"
"68550","4"
"62862","2"
"69632","1"
"61387","5"
"66907","9"
"67037","4"
"65088","4"
"60212","5"
"67744","3"
"65113","2"
"65472","2"
"67291","7"
"60258","6"
"67448","3"
"63557","5"
"62910","12"
"64492","4"
"65288","3"
"62972","7"
"67976","4"
"67096","3"
"65767","6"
"62028","3"
"60729","4"
"68617","2"
"68026","1"
"68064","6"
"63009","5"
"61258","6"
"60224","4"
"60951","5"
"65869","4"
"69548","3"
"66686","6"
"61462","3"
"61033","3"
"69125","3"
"60829","5"
"61858","2"
"64033","1"
"66398","3"
"66214","1"
"64818","2"
"67235","3"
"67598","6"
"62244","4"
"68748","4"
"67342","6"
"68283","5"
"60523","5"
"65068","1"
"66789","3"
"66187","5"
"64683","2"
"67243","3"
"63134","5"
"67610","5"
"69908","1"
"61071","5"
"64360","2"
"67376","4"
"67004","6"
"69544","5"
"61454","4"
"66988","3"
"67636","2"
"66597","1"
"65387","6"
"68966","5"
"64341","4"
"60101","6"
"65729","4"
"67567","7"
"65418","1"
"67302","3"
"67729","3"
"66884","3"
"66035","2"
"68872","2"
"67325","1"
"62538","3"
"60755","1"
"61025","5"
"69423","4"
"68165","5"
"61113","5"
"64700","7"
"64645","7"
"65724","4"
"62232","8"
"61671","3"
"65189","7"
"61768","3"
"69451","4"
"64370","1"
"65397","5"
"65052","2"
"69365","3"
"61187","2"
"69596","5"
"67219","2"
"68860","5"
"62482","4"
"63205","3"
"63878","3"
"68112","3"
"66323","2"
"66704","2"
"61752","5"
"63341","3"
"65799","9"
"67589","4"
"60221","2"
"64143","3"
"60502","6"
"62818","4"
"66112","6"
"62139","1"
"60665","6"
"63444","3"
"65877","3"
"65009","4"
"68157","8"
"64789","3"
"67576","7"
"64177","4"
"65331","7"
"60751","7"
"66111","3"
"67701","2"
"63212","6"
"64179","5"
"65350","3"
"63861","4"
"64404","3"
"69772","3"
"67300","9"
"65579","2"
"63862","2"
"62709","6"
"61884","7"
"67098","1"
"63566","3"
"68817","3"
"63905","6"
"67609","3"
"64577","4"
"68276","6"
"65227","6"
"69550","1"
"65025","2"
"65605","3"
"64980","5"
"69940","4"
"64050","6"
"68583","5"
"66891","2"
"64800","4"
"69208","4"
"68989","2"
"66813","4"
"62178","4"
"68936","8"
"66885","6"
"69439","5"
"64966","4"
"61495","6"
"68793","4"
"68522","2"
"68177","4"
"65323","5"
"69471","6"
"68313","2"
"68033","6"
"60275","3"
"68635","3"
"69000","5"
"60803","10"
"64696","6"
"64251","4"
"66141","3"
"60113","5"
"61123","3"
"60756","7"
"66939","2"
"64619","1"
"65670","5"
"66203","3"
"60778","2"
"68383","3"
"67995","2"
"65514","6"
"65895","6"
"61260","6"
"61950","3"
"65312","2"
"67392","4"
"61434","8"
"66479","3"
"68765","4"
"67511","4"
"66957","6"
"62548","8"
"62983","2"
"67248","5"
"65173","6"
"61994","2"
"64676","4"
"65568","1"
"68422","1"
"67545","6"
"63784","10"
"66160","4"
"61938","9"
"69292","10"
"63953","2"
"62728","3"
"64027","3"
"62697","5"
"66180","4"
"61633","2"
"67762","2"
"67957","5"
"62102","9"
"63719","3"
"62877","1"
"69757","3"
"65411","4"
"60112","10"
"60375","7"
"65334","3"
"64959","5"
"63434","10"
"68441","4"
"68913","5"
"61638","4"
"68096","4"
"64846","1"
"69108","6"
"60842","4"
"62263","1"
"68405","3"
"69396","2"
"60082","8"
"66143","5"
"65762","6"
"65356","4"
"64368","7"
"62895","6"
"60812","3"
"66721","5"
"62124","6"
"63176","5"
"67814","5"
"62540","4"
"66715","7"
"65765","1"
"63911","1"
"62761","4"
"63757","10"
"60596","7"
"68357","3"
"64780","5"
"66178","7"
"69564","2"
"69393","1"
"62042","5"
"68286","2"
"63627","5"
"63995","7"
"69459","4"
"64889","3"
"62227","5"
"62235","5"
"66837","4"
"64298","5"
"64513","3"
"66127","5"
"69714","4"
"65723","2"
"61107","3"
"60976","6"
"69243","6"
"62462","4"
"69296","5"
"64558","2"
"60585","5"
"61288","3"
"65120","3"
"63201","3"
"63877","4"
"66762","5"
"62527","6"
"60894","5"
"60771","6"
"65116","4"
"65682","1"
"62578","5"
"60886","2"
"62599","4"
"69492","2"
"64994","2"
"63113","7"
"60283","7"
"62379","6"
"67805","8"
"63291","6"
"65267","3"
"67821","3"
"63422","6"
"64943","3"
"61794","1"
"60563","2"
"64541","3"
"67647","2"
"63350","2"
"60958","4"
"63460","5"
"61529","4"
"63510","1"
"69831","2"
"60698","4"
"69841","5"
"65713","6"
"67373","3"
"68228","4"
"62657","7"
"65853","4"
"61264","4"
"68207","4"
"68486","5"
"65726","8"
"63796","3"
"68413","3"
"67843","4"
"61317","5"
"63563","5"
"69901","4"
"68585","5"
"60702","4"
"61597","10"
"66712","4"
"64824","2"
"69052","3"
"60516","3"
"69041","2"
"60315","5"
"66196","6"
"64609","2"
"62640","4"
"60987","9"
"64697","4"
"68727","4"
"63843","2"
"64333","1"
"69507","3"
"64214","4"
"61590","6"
"63565","5"
"69100","2"
"63765","3"
"69614","6"
"63998","2"
"67538","3"
"67305","2"
"63310","5"
"69463","2"
"65232","3"
"61191","5"
"62288","3"
"60854","3"
"61192","5"
"60308","6"
"67262","3"
"63906","7"
"63668","6"
"61201","1"
"61034","5"
"65859","6"
"61244","5"
"60926","7"
"65139","6"
"68491","5"
"67927","3"
"67516","3"
"69458","4"
"68204","5"
"61411","4"
"61559","8"
"65553","6"
"63454","1"
"62173","4"
"63120","5"
"61914","4"
"66849","8"
"61373","5"
"62808","8"
"61971","3"
"61052","4"
"63177","4"
"64954","3"
"68555","2"
"65147","6"
"64286","1"
"65815","3"
"64783","2"
"67607","4"
"63262","3"
"62968","4"
"67887","8"
"60568","4"
"60836","7"
"67289","4"
"63091","4"
"68918","4"
"63021","3"
"63871","4"
"69975","1"
"69800","2"
"65355","4"
"62075","4"
"68037","3"
"64992","9"
"61948","4"
"67364","2"
"61644","3"
"63761","8"
"63008","4"
"64701","5"
"66003","5"
"61643","3"
"66708","4"
"62853","6"
"64673","6"
"69402","2"
"63691","5"
"63606","3"
"63313","1"
"63022","4"
"66260","3"
"60227","3"
"62964","2"
"65543","2"
"67475","3"
"63988","5"
"62090","3"
"61913","5"
"64397","4"
"61713","6"
"66872","5"
"61130","5"
"62085","4"
"69007","3"
"62740","4"
"64071","5"
"60124","4"
"63723","3"
"60426","5"
"65694","4"
"65721","6"
"62544","11"
"63726","5"
"66666","7"
"66558","1"
"60825","8"
"69874","4"
"61809","4"
"64396","5"
"67076","6"
"61857","5"
"63659","5"
"64002","4"
"68697","6"
"60017","5"
"64277","4"
"60788","9"
"69925","4"
"63013","2"
"61227","4"
"64250","6"
"64532","4"
"68807","4"
"61923","2"
"60903","4"
"67906","4"
"63793","6"
"60777","6"
"63884","6"
"65352","4"
"60100","4"
"67137","2"
"61097","6"
"62267","10"
"61388","8"
"61131","6"
"69234","6"
"69143","2"
"64166","7"
"61164","4"
"68187","3"
"61218","7"
"69782","2"
"60198","3"
"66430","5"
"60673","5"
"60639","5"
"67079","4"
"63445","3"
"60880","6"
"64290","5"
"68708","3"
"64636","3"
"67040","2"
"67477","1"
"60295","5"
"62064","6"
"68219","4"
"61473","5"
"63405","4"
"69297","3"
"66370","6"
"63999","4"
"66671","2"
"60050","5"
"67971","8"
"60117","7"
"68309","4"
"62751","4"
"63880","5"
"64416","3"
"64688","3"
"65540","7"
"60397","2"
"60897","3"
"60244","6"
"62463","5"
"62410","4"
"66960","4"
"66716","4"
"62755","9"
"68645","4"
"61175","7"
"66660","2"
"69741","3"
"64215","6"
"63762","2"
"67645","4"
"60864","6"
"64447","4"
"66618","1"
"65275","1"
"69613","5"
"68430","3"
"66687","7"
"63654","3"
"65012","3"
"68275","4"
"63117","1"
"69964","8"
"65460","3"
"64742","3"
"67935","1"
"60072","4"
"60511","4"
"67001","9"
"60458","5"
"66477","4"
"67893","4"
"66756","4"
"65618","1"
"61404","4"
"60096","4"
"68420","4"
"65794","6"
"65727","4"
"65687","2"
"67226","3"
"60551","7"
"61269","1"
"65700","8"
"68000","5"
"68867","3"
"66564","5"
"67600","7"
"65989","3"
"69684","6"
"68217","2"
"61555","7"
"68778","5"
"64206","5"
"61829","5"
"66992","3"
"68120","4"
"61581","3"
"68798","4"
"65658","7"
"68468","5"
"66280","4"
"62372","8"
"64374","7"
"66149","5"
"63776","13"
"62110","6"
"62762","10"
"63338","3"
"65125","3"
"60963","2"
"68884","1"
"61777","7"
"66881","2"
"69944","1"
"63257","3"
"66594","7"
"68202","6"
"63116","9"
"67114","3"
"61845","6"
"61953","6"
"69363","3"
"61298","2"
"60180","1"
"64981","2"
"60944","9"
"63224","7"
"63698","11"
"68675","7"
"65304","3"
"66856","6"
"67213","4"
"64956","5"
"66287","4"
"64474","2"
"64978","4"
"60818","7"
"63903","6"
"60743","5"
"61129","3"
"66742","3"
"69545","4"
"63098","6"
"64489","5"
"64317","2"
"67673","3"
"65889","4"
"64875","4"
"63976","4"
"66996","3"
"64443","5"
"64255","3"
"63978","4"
"64841","3"
"61623","4"
"68762","2"
"64067","6"
"68266","5"
"65250","8"
"66355","6"
"67746","2"
"61139","2"
"63870","9"
"61941","9"
"65249","3"
"62843","3"
"64254","6"
"66470","5"
"67652","2"
"61866","3"
"63461","5"
"69193","4"
"69735","2"
"63497","2"
"67815","2"
"60678","5"
"68780","3"
"63112","8"
"65866","7"
"61185","3"
"67266","10"
"62247","5"
"67842","3"
"64325","8"
"64637","3"
"64528","4"
"61731","4"
"61313","3"
"69481","2"
"60284","7"
"67124","4"
"63515","4"
"64964","5"
"68098","3"
"60733","5"
"67057","5"
"60598","2"
"62339","3"
"64835","6"
"68084","4"
"61707","4"
"63677","4"
"66799","3"
"69034","3"
"66300","1"
"65149","8"
"68804","2"
"64717","3"
"68830","1"
"63957","7"
"68093","2"
"61369","6"
"64627","7"
"60571","6"
"63737","7"
"68260","7"
"64585","5"
"69695","1"
"68680","4"
"64907","2"
"68019","2"
"65159","4"
"66108","6"
"69278","7"
"61267","3"
"62944","5"
"62257","6"
"62400","5"
"66508","2"
"62432","2"
"64246","7"
"60964","7"
"69390","5"
"65319","4"
"69170","8"
"68466","1"
"60322","5"
"63514","4"
"69360","2"
"60527","4"
"62095","4"
"63689","5"
"61098","4"
"66488","4"
"66709","4"
"66306","3"
"61827","3"
"65037","5"
"61290","5"
"64736","2"
"61980","9"
"67885","5"
"66525","1"
"61957","7"
"63567","5"
"62931","5"
"63026","4"
"66118","3"
"65158","4"
"60840","4"
"60027","6"
"62580","5"
"68101","4"
"60121","3"
"65435","2"
"62520","8"
"66290","7"
"69159","1"
"69375","2"
"64459","7"
"63702","2"
"61769","5"
"63433","2"
"65033","5"
"63651","8"
"67406","6"
"61551","5"
"62474","2"
"61893","3"
"67220","5"
"65145","7"
"65975","8"
"61600","3"
"67877","6"
"68238","4"
"61562","6"
"66766","7"
"61543","2"
"69149","2"
"64307","3"
"65172","1"
"68001","3"
"67249","3"
"60992","7"
"69381","8"
"62549","8"
"64229","2"
"65675","7"
"64259","5"
"68600","4"
"61438","6"
"68971","5"
"61663","4"
"69541","1"
"64449","6"
"68589","3"
"66387","2"
"66878","2"
"69836","4"
"62889","8"
"61087","3"
"64839","5"
"61583","2"
"64806","5"
"63900","10"
"61912","8"
"61629","2"
"64638","2"
"62163","6"
"60998","5"
"69462","3"
"61099","5"
"67537","3"
"67442","3"
"69660","5"
"60246","2"
"62273","8"
"66129","4"
"62446","2"
"65894","6"
"61531","4"
"61678","5"
"65606","2"
"62638","3"
"63678","6"
"60683","5"
"62827","3"
"64336","5"
"63754","4"
"62377","2"
"64015","2"
"68039","3"
"64327","5"
"66990","4"
"63708","2"
"64432","7"
"68476","3"
"69946","4"
"60067","6"
"60185","5"
"63492","3"
"63992","3"
"60486","7"
"66482","2"
"61350","3"
"65873","4"
"61693","3"
"68576","3"
"63615","2"
"67440","3"
"67061","7"
"67382","8"
"62424","4"
"60979","6"
"69635","4"
"68612","1"
"67273","3"
"64545","2"
"60792","5"
"62376","1"
"69493","2"
"69882","9"
"66463","4"
"67203","2"
"64217","7"
"60202","4"
"69886","2"
"62510","4"
"69750","1"
"69732","3"
"66218","3"
"63309","7"
"68164","7"
"63389","4"
"61370","2"
"60029","4"
"60450","3"
"61104","8"
"65520","4"
"69602","5"
"63105","5"
"63154","7"
"63048","5"
"62859","3"
"67029","4"
"65622","6"
"67461","4"
"60767","4"
"62144","2"
"69611","1"
"60278","5"
"67637","2"
"68053","3"
"66170","4"
"62179","4"
"60876","5"
"62405","2"
"67717","4"
"61664","5"
"61691","7"
"61730","3"
"69593","2"
"64556","5"
"68973","1"
"65641","3"
"68030","2"
"67806","4"
"66615","2"
"62777","2"
"65800","3"
"67422","5"
"61659","3"
"63617","5"
"68950","3"
"69076","4"
"65174","11"
"65443","3"
"61718","5"
"64674","5"
"69637","1"
"62518","9"
"68792","1"
"60075","2"
"60959","1"
"61346","5"
"63511","3"
"64194","3"
"68844","4"
"68863","4"
"62015","6"
"61345","7"
"66412","1"
"67321","8"
"63138","6"
"68921","2"
"60612","7"
"64555","1"
"65152","5"
"61378","4"
"63528","7"
"66156","2"
"68094","3"
"68190","4"
"63451","3"
"69763","1"
"68147","5"
"67680","4"
"69956","1"
"67991","2"
"64030","8"
"66119","8"
"61234","4"
"61480","3"
"61242","5"
"62000","5"
"61256","8"
"68241","5"
"68676","1"
"64968","4"
"60388","5"
"67350","3"
"66626","4"
"61459","5"
"68977","3"
"67201","1"
"60566","7"
"66876","2"
"62007","7"
"61666","3"
"67221","9"
"69633","5"
"60980","7"
"69926","3"
"61844","5"
"69648","5"
"62999","6"
"69590","1"
"64564","4"
"64975","7"
"68985","2"
"64170","4"
"65981","3"
"65364","6"
"63378","6"
"61445","4"
"66284","5"
"60456","5"
"65987","5"
"63595","3"
"65904","3"
"68795","2"
"61207","5"
"64278","5"
"62077","6"
"63123","6"
"65919","5"
"64910","7"
"62594","6"
"67435","1"
"63656","5"
"69399","6"
"68258","5"
"66230","5"
"67928","1"
"62683","4"
"67472","5"
"68324","4"
"66257","2"
"67674","4"
"61032","2"
"65997","3"
"60485","3"
"68666","4"
"61946","3"
"68528","6"
"68728","4"
"68852","2"
"62908","4"
"64288","5"
"62564","3"
"66296","1"
"69803","8"
"65194","9"
"60866","6"
"69253","2"
"68724","8"
"66271","5"
"65347","5"
"65611","3"
"66148","5"
"69780","4"
"60578","7"
"66064","2"
"65354","4"
"65931","4"
"68303","2"
"65532","7"
"60763","6"
"63332","7"
"66738","2"
"63051","7"
"66319","5"
"68467","4"
"60960","9"
"69453","2"
"64079","3"
"61116","2"
"62418","5"
"65055","5"
"65053","2"
"60173","6"
"64873","8"
"65085","2"
"66481","2"
"62943","5"
"66464","5"
"63319","2"
"64106","10"
"61323","1"
"61741","7"
"65221","6"
"65279","6"
"60932","8"
"66734","5"
"66110","1"
"67398","3"
"65118","6"
"62233","3"
"65483","6"
"68779","6"
"66507","4"
"62701","4"
"67449","6"
"66730","5"
"68394","2"
"62343","5"
"64420","3"
"68655","8"
"69064","6"
"66602","7"
"68620","3"
"67830","7"
"67272","6"
"63609","4"
"65645","5"
"62132","6"
"65296","4"
"61243","9"
"62494","5"
"63960","13"
"62682","4"
"65868","4"
"62855","3"
"66467","3"
"64268","3"
"68763","5"
"63393","3"
"68449","3"
"66173","6"
"68063","4"
"66048","11"
"68471","5"
"61410","7"
"65070","2"
"69812","1"
"61040","2"
"63187","2"
"62046","9"
"68345","3"
"63384","5"
"62541","3"
"66133","2"
"65408","3"
"65569","4"
"65285","5"
"61856","2"
"66163","4"
"65426","2"
"62732","5"
