"salary","count"
"102848","1"
"113674","1"
"105226","1"
"105512","1"
"101697","1"
"105406","1"
"103938","1"
"101702","1"
"104215","1"
"102271","1"
"101047","1"
"101044","1"
"102973","1"
"102312","1"
"103728","1"
"104739","1"
"100359","1"
"107949","1"
"118427","1"
"102442","1"
"101652","1"
"110495","1"
"100479","1"
"102591","1"
"106642","1"
"102766","1"
"100162","1"
"106415","1"
"113588","1"
"100900","1"
"102092","1"
"107901","1"
"105005","1"
"109832","1"
"101633","1"
"113013","1"
"102256","1"
"109440","1"
"100803","1"
"106062","1"
"101958","1"
"102661","1"
"101114","1"
"112348","1"
"109757","1"
"104508","1"
"103463","1"
"104109","1"
"105687","1"
"103304","1"
"106286","1"
"104161","1"
"102463","1"
"104556","1"
"103244","1"
"100241","1"
"100518","1"
"111013","1"
"100570","1"
"105920","1"
"102539","1"
"111551","1"
"110072","1"
"102516","1"
"111837","1"
"108626","1"
"108036","1"
"103448","1"
"102549","1"
"105611","1"
"109141","1"
"106201","1"
"119939","1"
"100443","1"
"104010","1"
"103608","1"
"110998","1"
"106667","1"
"104798","1"
"105157","1"
"100254","1"
"105081","1"
"105137","1"
"100139","1"
"110076","1"
"104331","1"
"102711","1"
"109531","1"
"104927","1"
"102379","1"
"101149","1"
"106690","1"
"116058","1"
"114964","1"
"105384","1"
"104807","1"
"112576","1"
"100677","1"
"102160","1"
"103211","1"
"104264","1"
"100853","2"
"103018","1"
"101701","1"
"104538","1"
"105497","1"
"104822","1"
"100873","1"
"100897","1"
"102192","1"
"102605","1"
"106861","1"
"106597","1"
"110591","1"
"114586","1"
"104525","1"
"102180","1"
"114639","1"
"104130","1"
"102879","1"
"101786","1"
"106411","1"
"108556","1"
"100064","1"
"100747","1"
"104969","1"
"100164","1"
"105233","1"
"103388","1"
"101519","1"
"100313","1"
"100181","1"
"112730","1"
"101360","1"
"102992","1"
"102519","1"
"104598","1"
"104611","1"
"105654","1"
"100425","1"
"107912","1"
"100265","1"
"102368","1"
"105240","1"
"105111","1"
"104347","1"
"109733","1"
"104566","1"
"107207","1"
"112093","1"
"104452","1"
"100993","2"
"101371","1"
"100030","1"
"101231","1"
"105234","1"
"113449","1"
"106033","1"
"107301","1"
"107316","1"
"107231","1"
"106387","1"
"102327","1"
"109641","1"
"101342","1"
"105937","1"
"101796","1"
"105071","1"
"105995","1"
"100922","1"
"111525","1"
"110276","1"
"100771","1"
"118459","1"
"110616","1"
"101700","1"
"101992","1"
"106795","1"
"101643","1"
"120127","1"
"100750","1"
"104360","1"
"100826","1"
"103241","1"
"108388","1"
"104696","1"
"103421","1"
"117985","1"
"102870","1"
"103923","2"
"123668","1"
"100800","1"
"107312","1"
"109760","2"
"103679","1"
"103640","1"
"101675","1"
"103268","1"
"109947","1"
"102560","1"
"100204","1"
"106296","1"
"104121","1"
"100558","1"
"103691","1"
"103850","1"
"105455","1"
"100847","1"
"101762","1"
"107775","1"
"101494","1"
"108408","1"
"100937","1"
"109919","1"
"109463","1"
"106247","1"
"104785","1"
"104940","1"
"105239","1"
"100775","1"
"100154","1"
"100474","1"
"109943","1"
"112193","1"
"106103","1"
"101324","1"
"100148","1"
"100936","2"
"104810","1"
"115874","1"
"105213","1"
"102440","1"
"101641","1"
"109395","1"
"102068","1"
"113651","1"
"113695","1"
"110574","1"
"104225","1"
"102453","1"
"104317","1"
"109903","1"
"108341","1"
"101061","3"
"100908","1"
"100721","1"
"129492","1"
"108117","1"
"102134","1"
"101013","1"
"107098","1"
"112109","1"
"104226","1"
"100953","1"
"101628","1"
"101930","2"
"100466","1"
"107030","1"
"114743","1"
"101461","1"
"127238","1"
"115850","1"
"102637","1"
"112674","1"
"106553","1"
"105518","1"
"103275","1"
"109339","1"
"103391","1"
"106950","1"
"107550","1"
"106389","1"
"101153","1"
"106261","1"
"103191","1"
"101969","1"
"109568","1"
"106744","1"
"109260","1"
"111745","1"
"106068","1"
"101850","1"
"101337","1"
"113601","1"
"110157","1"
"106649","1"
"112020","1"
"113236","1"
"105877","2"
"110867","1"
"101982","1"
"100447","1"
"103956","1"
"101027","1"
"102629","1"
"110842","1"
"112789","1"
"104153","1"
"108917","1"
"103534","1"
"115082","1"
"113797","1"
"102919","1"
"102061","1"
"110537","1"
"108753","1"
"100984","1"
"109986","1"
"109998","1"
"101593","1"
"101793","1"
"100133","2"
"103435","1"
"104253","1"
"110960","1"
"101727","1"
"117180","1"
"103598","1"
"102931","1"
"106249","1"
"105373","1"
"119124","1"
"103460","1"
"113271","1"
"112173","1"
"100525","2"
"102159","1"
"102144","1"
"100504","1"
"101210","1"
"105750","1"
"102663","1"
"121468","1"
"101951","1"
"100311","1"
"100398","1"
"104466","1"
"104110","1"
"103114","1"
"110648","1"
"101409","1"
"106564","1"
"101279","1"
"107318","1"
"105588","1"
"110778","1"
"113803","1"
"110820","1"
"100543","1"
"101925","1"
"100250","1"
"108760","1"
"103169","1"
"105882","1"
"100022","1"
"103369","1"
"103152","1"
"107583","1"
"110236","1"
"102429","1"
"101789","1"
"101374","1"
"101277","1"
"101001","1"
"100179","1"
"101299","1"
"108250","1"
"109239","1"
"104279","1"
"106394","1"
"104745","1"
"106223","1"
"104964","1"
"104823","1"
"109897","1"
"100801","1"
"111007","1"
"100963","1"
"102135","1"
"103750","1"
"103387","1"
"112033","1"
"103438","1"
"116766","1"
"109871","1"
"104833","1"
"101630","1"
"107256","1"
"105395","1"
"105552","1"
"101191","1"
"107655","1"
"102822","1"
"100278","1"
"101123","1"
"100107","1"
"104353","1"
"103452","1"
"102230","1"
"105440","1"
"108963","1"
"101361","1"
"110921","1"
"106124","1"
"109690","1"
"100997","1"
"104959","1"
"108507","1"
"107261","1"
"101359","1"
"112422","1"
"100236","1"
"100727","1"
"103222","1"
"107109","1"
"108252","1"
"102094","1"
"102599","1"
"100793","1"
"102392","1"
"102936","1"
"108837","1"
"104996","1"
"106158","1"
"100905","1"
"101053","1"
"110843","1"
"110093","1"
"101119","1"
"103321","1"
"102869","1"
"100293","1"
"107710","1"
"107534","1"
"110564","1"
"101420","3"
"121038","1"
"101476","1"
"108396","1"
"104682","1"
"116019","1"
"103724","1"
"111072","1"
"102561","1"
"116412","1"
"103954","1"
"103509","1"
"101043","1"
"103734","1"
"107850","1"
"112486","1"
"115785","1"
"107921","1"
"104700","1"
"106404","1"
"102854","1"
"100072","1"
"110151","1"
"101237","1"
"102142","1"
"106218","1"
"107168","1"
"104139","2"
"110779","1"
"108343","1"
"107258","1"
"104742","1"
"102905","1"
"101733","1"
"116186","1"
"101332","1"
"113007","1"
"103274","1"
"102096","1"
"105528","1"
"102623","1"
"101493","1"
"112709","1"
"102716","1"
"102201","1"
"101128","1"
"100717","1"
"104627","1"
"103418","1"
"103035","1"
"115194","1"
"109027","1"
"120775","1"
"100779","1"
"102501","1"
"109252","1"
"110542","1"
"110449","1"
"104520","1"
"107250","1"
"105449","1"
"105147","1"
"102394","1"
"107410","3"
"101864","1"
"100655","1"
"114603","1"
"100201","1"
"101547","1"
"101952","1"
"113527","1"
"105487","1"
"100000","1"
"102927","1"
"105876","1"
"106048","1"
"103487","1"
"116145","1"
"103267","1"
"104743","1"
"102924","1"
"101006","1"
"114812","1"
"105320","1"
"105389","1"
"106945","1"
"105793","1"
"100755","1"
"109588","1"
"106956","1"
"100788","2"
"113566","1"
"100382","1"
"113505","1"
"105444","1"
"102844","1"
"101364","2"
"108099","1"
"106550","1"
"100394","1"
"101742","1"
"108192","1"
"105598","1"
"107740","1"
"109486","1"
"100025","1"
"102221","1"
"107297","1"
"104560","1"
"101921","1"
"100573","1"
"106503","1"
"104661","1"
"105278","1"
"107036","1"
"100251","1"
"119925","1"
"101263","1"
"100582","1"
"106419","1"
"112450","1"
"113050","1"
"105150","1"
"102489","1"
"108990","1"
"102719","1"
"101086","1"
"100158","1"
"120446","1"
"115314","1"
"105593","1"
"100319","1"
"100861","1"
"106689","1"
"101928","1"
"108684","1"
"119370","1"
"106568","1"
"100759","1"
"103279","1"
"102625","1"
"107760","1"
"103804","1"
"116104","1"
"112513","1"
"101122","1"
"100260","1"
"102690","1"
"101910","1"
"106090","1"
"104622","1"
"103581","1"
"100217","1"
"100693","1"
"111365","1"
"106821","1"
"114889","1"
"107354","1"
"102542","1"
"101825","1"
"104158","1"
"113787","1"
"101744","2"
"103256","1"
"105782","1"
"100610","1"
"100068","1"
"100686","2"
"104931","1"
"104256","1"
"100122","1"
"100288","1"
"102981","2"
"107790","1"
"105415","1"
"101692","1"
"106312","1"
"103315","1"
"101986","1"
"105472","1"
"100150","1"
"109007","1"
"108827","1"
"104334","1"
"103816","1"
"103891","1"
"101722","1"
"106966","2"
"102652","1"
"102249","1"
"104065","1"
"105330","1"
"104507","1"
"104170","1"
"108100","1"
"106452","1"
"100102","1"
"101165","1"
"109192","1"
"101654","1"
"100167","1"
"102424","1"
"100378","1"
"100824","1"
"114933","1"
"103444","2"
"121070","1"
"102267","1"
"102298","1"
"100927","1"
"104137","1"
"102512","1"
"107677","1"
"101973","1"
"100509","1"
"102511","1"
"105438","1"
"100170","1"
"100992","1"
"100822","1"
"105987","1"
"102742","1"
"104465","1"
"107212","1"
"115318","1"
"101052","2"
"106305","1"
"107773","1"
"126703","1"
"120253","1"
"109319","1"
"116204","1"
"108864","1"
"103628","1"
"103145","1"
"117024","1"
"108328","1"
"103360","1"
"101571","1"
"114678","1"
"105529","1"
"118027","1"
"101018","1"
"102219","1"
"100798","2"
"117948","1"
"113688","1"
"103196","1"
"106341","1"
"114784","1"
"100674","1"
"103837","1"
"104903","2"
"101894","1"
"101640","1"
"100549","1"
"100825","1"
"118631","1"
"101262","1"
"111688","1"
"105555","2"
"120487","1"
"101626","2"
"103861","1"
"100559","1"
"109069","1"
"105985","1"
"105023","1"
"101569","1"
"108525","1"
"106612","1"
"106428","1"
"100285","1"
"102717","1"
"107165","1"
"111737","1"
"101368","1"
"105700","1"
"100500","1"
"112359","1"
"113516","1"
"116084","1"
"105747","1"
"102753","1"
"100776","1"
"116528","1"
"102275","1"
"102646","1"
"107999","1"
"101163","1"
"101705","1"
"100597","1"
"106598","1"
"103671","1"
"100551","1"
"111044","1"
"101872","1"
"109215","1"
"105461","1"
"101161","1"
"106344","1"
"114498","1"
"107739","1"
"101929","1"
"111598","1"
"106332","1"
"109320","1"
"103647","2"
"101091","1"
"105599","1"
"106524","1"
"105083","1"
"111527","1"
"105501","1"
"100821","2"
"106300","1"
"107907","1"
"109025","1"
"104968","1"
"112924","1"
"110135","1"
"113188","1"
"104761","1"
"102498","2"
"117066","1"
"102240","1"
"103372","2"
"101083","1"
"106209","1"
"112595","1"
"105746","1"
"100163","1"
"104683","1"
"101537","2"
"104095","1"
"100537","1"
"102269","1"
"102892","1"
"110716","1"
"101687","1"
"109860","1"
"110987","1"
"115993","1"
"103815","1"
"102990","1"
"105042","1"
"111024","1"
"101698","1"
"106935","1"
"120532","1"
"104875","1"
"111231","1"
"109277","1"
"113720","1"
"101798","2"
"100715","1"
"104398","1"
"107393","1"
"107306","1"
"110202","1"
"104716","1"
"101204","1"
"101173","1"
"106087","1"
"106704","1"
"104610","1"
"100545","1"
"106110","1"
"100031","1"
"111448","1"
"107188","1"
"100118","1"
"103397","1"
"101510","1"
"103457","1"
"106288","1"
"108851","1"
"104636","1"
"101112","1"
"119159","2"
"103854","1"
"106651","1"
"106829","1"
"104196","1"
"103711","1"
"100439","1"
"100053","1"
"114104","1"
"112781","1"
"112155","1"
"101234","1"
"102928","1"
"101529","1"
"101773","1"
"101617","1"
"108031","1"
"109525","1"
"112216","1"
"102675","1"
"104540","1"
"101923","1"
"108941","1"
"101993","1"
"101721","1"
"103639","1"
"102460","1"
"100599","1"
"107118","1"
"101933","1"
"105677","1"
"110638","1"
"104824","1"
"104375","1"
"102622","1"
"100320","1"
"100888","1"
"104929","1"
"103649","1"
"100281","1"
"100553","1"
"102399","1"
"100298","1"
"101220","1"
"104640","1"
"102939","1"
"102439","1"
"101642","1"
"109052","1"
"102909","1"
"106043","1"
"105509","1"
"101395","1"
"122726","1"
"101367","1"
"102547","1"
"117303","1"
"106837","1"
"100376","1"
"100375","1"
"100704","1"
"103224","1"
"123749","1"
"100892","1"
"102562","1"
"104411","1"
"104477","1"
"114977","1"
"110153","1"
"102861","1"
"109787","1"
"100263","1"
"106699","1"
"100329","1"
"103154","1"
"116265","1"
"102385","1"
"101800","1"
"101728","1"
"102443","1"
"102121","1"
"105824","1"
"110608","1"
"103141","1"
"104561","1"
"107016","1"
"103933","1"
"106334","1"
"103637","1"
"100097","1"
"102154","1"
"103173","1"
"115476","1"
"100827","1"
"101528","1"
"104522","1"
"106258","1"
"104066","1"
"106572","1"
"101609","1"
"103847","2"
"110967","1"
"106160","1"
"107177","1"
"104142","1"
"103710","2"
"102950","1"
"101842","1"
"111076","1"
"112689","1"
"100302","1"
"104402","1"
"102390","1"
"100385","1"
"101559","1"
"102759","1"
"103291","1"
"107576","1"
"100920","2"
"100983","1"
"105086","1"
"114164","1"
"103401","1"
"103356","1"
"101939","1"
"109702","1"
"100613","1"
"100683","2"
"123477","1"
"113604","1"
"115037","1"
"100601","2"
"100352","1"
"100564","1"
"113655","1"
"108053","1"
"122423","1"
"100052","1"
"104390","1"
"105681","1"
"118270","1"
"120032","1"
"110727","1"
"110607","1"
"105608","1"
"105398","1"
"104613","1"
"101847","1"
"101538","1"
"100180","1"
"100450","1"
