"salary","count"
"92252","1"
"94240","1"
"93452","2"
"93015","1"
"90145","1"
"90189","1"
"97231","1"
"99386","1"
"90532","2"
"92453","1"
"97635","1"
"90306","1"
"95768","1"
"94611","1"
"93921","1"
"99840","1"
"90819","1"
"91569","1"
"93372","1"
"91093","1"
"93200","1"
"94696","1"
"92567","4"
"97666","1"
"91383","1"
"98370","1"
"96893","1"
"92869","1"
"94253","1"
"91344","1"
"96643","1"
"97656","1"
"90395","1"
"93660","1"
"93934","2"
"95164","1"
"91800","1"
"98690","1"
"91647","1"
"92278","1"
"90860","1"
"93260","1"
"92753","1"
"94402","2"
"95831","1"
"90310","1"
"93125","1"
"97416","1"
"99990","1"
"98199","1"
"93111","1"
"97819","1"
"92531","3"
"99981","1"
"92201","1"
"95339","1"
"99365","1"
"92510","1"
"95796","1"
"94706","1"
"91719","1"
"90239","1"
"95810","1"
"90426","1"
"92885","1"
"90334","3"
"90519","1"
"93747","1"
"92741","1"
"97994","1"
"92671","2"
"95449","1"
"99406","2"
"90813","1"
"92537","1"
"94592","2"
"92198","1"
"90242","1"
"95276","2"
"92829","2"
"90589","1"
"96052","1"
"91640","1"
"92376","2"
"96540","1"
"91168","1"
"91613","1"
"90882","3"
"96731","1"
"90118","2"
"94536","1"
"96536","1"
"95395","2"
"91460","4"
"90098","3"
"95908","2"
"97905","1"
"97408","1"
"96267","1"
"90627","1"
"93515","1"
"94600","1"
"91137","1"
"90065","2"
"91179","1"
"93030","1"
"93668","2"
"90080","2"
"91196","1"
"90440","1"
"91789","1"
"90327","1"
"90455","2"
"90382","1"
"91128","1"
"92625","1"
"97651","1"
"95404","1"
"91091","1"
"96396","1"
"94791","1"
"90703","2"
"96321","1"
"92299","1"
"94182","1"
"93287","1"
"92697","1"
"95518","1"
"91697","3"
"90091","1"
"96900","1"
"96491","1"
"94652","1"
"95689","3"
"90755","1"
"96025","1"
"91094","1"
"92332","1"
"93218","1"
"95501","1"
"90491","1"
"93100","1"
"91324","1"
"91450","1"
"90744","2"
"90222","1"
"90547","1"
"95842","2"
"93212","1"
"95172","1"
"94023","1"
"96890","1"
"92794","1"
"96997","1"
"90583","1"
"94755","1"
"98815","1"
"90973","1"
"96013","1"
"91478","1"
"90535","1"
"92500","1"
"90582","3"
"90485","2"
"94837","1"
"96888","1"
"91626","1"
"92042","1"
"90034","1"
"94310","1"
"93744","2"
"98624","1"
"96963","1"
"96996","1"
"95193","1"
"97680","1"
"91038","2"
"91397","1"
"93797","2"
"96398","1"
"94492","1"
"90117","2"
"96602","1"
"90989","3"
"90644","1"
"92544","1"
"95389","1"
"96904","1"
"99290","2"
"96309","1"
"98178","1"
"95528","1"
"92677","1"
"95244","1"
"94663","1"
"96593","1"
"90576","1"
"90912","1"
"92037","1"
"99467","1"
"97364","1"
"93307","1"
"96736","1"
"93105","2"
"93574","1"
"98834","2"
"99691","1"
"93529","1"
"90008","1"
"93133","1"
"94756","1"
"90632","2"
"94609","1"
"94849","1"
"94935","1"
"93627","1"
"97047","1"
"92737","1"
"90099","2"
"96870","1"
"98831","1"
"95652","1"
"97987","1"
"91898","1"
"93320","2"
"90216","1"
"91298","2"
"92742","1"
"92801","1"
"90428","1"
"90743","1"
"90968","1"
"92144","1"
"92470","1"
"93216","2"
"91277","3"
"90241","1"
"96825","1"
"95624","1"
"93723","3"
"90634","1"
"91085","1"
"90869","1"
"97074","1"
"91612","1"
"91290","1"
"90803","1"
"94285","1"
"90878","1"
"94232","1"
"94248","2"
"94221","1"
"90696","2"
"90848","1"
"97328","1"
"97689","1"
"90740","1"
"98225","1"
"95209","1"
"97455","2"
"97176","1"
"93406","1"
"97775","1"
"93206","1"
"91438","1"
"94246","1"
"97260","1"
"90549","1"
"91142","2"
"91042","1"
"91768","1"
"94322","2"
"98011","2"
"96366","1"
"94805","1"
"92900","2"
"96527","1"
"95320","1"
"97128","2"
"91037","2"
"96441","1"
"91990","2"
"90833","1"
"93803","1"
"92661","3"
"90935","1"
"98104","1"
"91655","3"
"98465","1"
"98463","1"
"97033","1"
"91630","1"
"90553","1"
"90263","1"
"91498","2"
"90350","4"
"95584","1"
"93306","2"
"96449","1"
"93138","1"
"90778","1"
"96654","1"
"90429","1"
"98502","1"
"91078","1"
"91733","1"
"95182","1"
"97504","2"
"99624","1"
"91271","1"
"90562","1"
"90085","1"
"90355","2"
"97645","1"
"97172","1"
"96142","1"
"95762","1"
"99801","1"
"95110","1"
"94100","2"
"94615","1"
"98084","1"
"95091","1"
"97881","1"
"91048","1"
"92860","1"
"92124","1"
"92208","1"
"91518","1"
"91995","1"
"93663","1"
"90444","1"
"91269","2"
"97505","1"
"99283","1"
"95789","1"
"91815","1"
"91097","1"
"96817","1"
"90965","3"
"98180","1"
"90711","2"
"90718","1"
"91129","1"
"91229","1"
"94441","3"
"90466","1"
"97948","1"
"99141","1"
"94027","2"
"91636","1"
"97184","3"
"93084","1"
"96014","1"
"95962","1"
"92092","1"
"92328","2"
"96117","3"
"98461","2"
"92497","2"
"90285","1"
"93496","1"
"93893","1"
"99539","1"
"93505","1"
"93291","1"
"92904","1"
"90191","1"
"91723","2"
"97784","1"
"99401","1"
"90853","2"
"92025","1"
"90790","1"
"92713","1"
"95914","1"
"94677","1"
"97587","2"
"92364","2"
"93525","2"
"93542","1"
"94102","1"
"93965","2"
"95062","1"
"94713","1"
"95634","1"
"93873","1"
"94731","1"
"97694","1"
"91802","1"
"93485","2"
"93847","1"
"92075","1"
"91012","1"
"93600","1"
"93439","1"
"91899","1"
"94985","1"
"98746","1"
"92663","1"
"95472","1"
"96152","1"
"90227","1"
"93905","1"
"95408","1"
"91713","2"
"90451","2"
"93661","2"
"93188","1"
"97227","1"
"90484","1"
"92302","1"
"94568","1"
"96614","1"
"91243","1"
"91385","2"
"96553","1"
"90102","1"
"91102","1"
"94684","2"
"91343","1"
"98205","1"
"92086","1"
"97272","1"
"97812","1"
"91837","1"
"90265","2"
"95651","1"
"92187","2"
"95552","1"
"94442","1"
"90868","1"
"99977","1"
"92174","1"
"92793","1"
"93209","1"
"90524","1"
"93560","1"
"97121","1"
"91566","2"
"91063","2"
"98278","1"
"96944","2"
"97475","2"
"96306","1"
"93223","1"
"98812","1"
"91101","1"
"95734","1"
"96432","1"
"92758","1"
"94470","1"
"94193","1"
"99903","1"
"90058","1"
"92113","3"
"95537","1"
"91283","1"
"92369","1"
"94454","1"
"92720","1"
"92529","1"
"92301","4"
"91729","1"
"96443","1"
"95319","2"
"93231","1"
"92340","1"
"90715","1"
"90602","1"
"96778","1"
"91013","1"
"97622","1"
"95855","1"
"93414","1"
"92786","3"
"90551","1"
"91943","2"
"91198","4"
"90376","1"
"91396","2"
"93113","2"
"90153","1"
"94146","1"
"96845","1"
"96583","1"
"90653","2"
"99611","2"
"97160","1"
"93415","2"
"96782","1"
"92444","1"
"91150","1"
"95593","1"
"91466","1"
"92091","1"
"96908","1"
"90975","1"
"93968","1"
"94358","1"
"92502","1"
"90056","2"
"94111","2"
"93032","1"
"94218","1"
"95737","1"
"92266","1"
"96947","1"
"91399","2"
"91747","1"
"92272","1"
"96912","2"
"92934","1"
"91939","1"
"98323","2"
"91267","2"
"96871","1"
"99904","1"
"93507","1"
"90522","2"
"92649","1"
"90411","2"
"98108","1"
"92439","3"
"92771","1"
"92360","1"
"90723","2"
"91824","2"
"97189","2"
"96427","1"
"93693","1"
"91158","1"
"95823","1"
"92516","1"
"91134","1"
"91945","1"
"91576","1"
"94752","1"
"94760","2"
"90211","2"
"91452","1"
"99210","1"
"97488","1"
"99265","1"
"99007","1"
"94781","1"
"92292","1"
"98929","1"
"92820","2"
"97874","2"
"90543","1"
"92931","3"
"90338","1"
"90698","1"
"97950","1"
"94902","1"
"93614","1"
"92303","1"
"92590","1"
"97020","1"
"94133","1"
"90537","1"
"95386","1"
"90119","1"
"92484","3"
"94229","1"
"92573","2"
"98775","1"
"92576","1"
"93721","1"
"90515","4"
"94768","1"
"97113","1"
"90821","2"
"98434","1"
"98004","1"
"92024","2"
"92023","1"
"92169","1"
"91148","1"
"91708","1"
"96914","1"
"95921","1"
"94496","1"
"99247","1"
"93413","1"
"90299","2"
"93297","2"
"96232","1"
"90732","1"
"98291","1"
"94587","2"
"95111","1"
"99335","1"
"91681","2"
"91264","1"
"97665","1"
"90498","1"
"96378","1"
"99385","3"
"93659","1"
"95291","1"
"96377","1"
"93948","1"
"93760","1"
"95981","2"
"99208","1"
"92588","1"
"93071","3"
"95907","1"
"91591","1"
"93532","1"
"92998","1"
"90932","1"
"95401","1"
"95538","2"
"95344","1"
"91725","4"
"92057","1"
"98265","1"
"90236","2"
"93399","1"
"99115","1"
"95653","2"
"96105","1"
"90514","2"
"98264","1"
"92608","1"
"99343","2"
"95100","1"
"98958","1"
"90199","1"
"93063","1"
"91637","1"
"90548","1"
"97433","1"
"96504","1"
"95827","1"
"90401","1"
"92028","2"
"94143","1"
"91505","2"
"97726","1"
"99524","1"
"96190","2"
"91455","1"
"96741","1"
"90988","2"
"91462","2"
"93272","2"
"94168","1"
"93392","1"
"95975","1"
"95447","1"
"93937","1"
"98171","3"
"98141","1"
"91512","4"
"91307","4"
"93085","1"
"90796","1"
"91888","1"
"90416","1"
"92190","1"
"90903","1"
"92090","1"
"91985","1"
"94349","2"
"91991","2"
"94459","1"
"94538","1"
"91282","1"
"94554","1"
"96812","1"
"94041","1"
"97675","1"
"90467","1"
"92255","2"
"92088","1"
"91181","1"
"90733","2"
"95812","2"
"95200","2"
"93573","1"
"91020","1"
"91793","2"
"94021","1"
"90603","2"
"97218","2"
"95666","1"
"93920","1"
"90944","1"
"91335","1"
"97079","2"
"94059","1"
"92027","1"
"93508","2"
"97765","1"
"96175","2"
"92705","1"
"92542","1"
"93653","1"
"96738","1"
"90753","1"
"92961","1"
"92761","1"
"98021","1"
"94135","1"
"97333","1"
"99393","1"
"93110","1"
"91433","1"
"91025","1"
"94766","1"
"92481","1"
"94149","1"
"93117","1"
"95481","1"
"93324","2"
"91884","1"
"90258","1"
"90601","1"
"96314","1"
"92162","1"
"92976","1"
"90990","1"
"91098","2"
"96636","1"
"97653","1"
"97839","1"
"92602","1"
"90770","1"
"97578","4"
"94683","1"
"94653","1"
"97322","1"
"95792","1"
"94816","1"
"95586","1"
"98868","1"
"93249","1"
"90697","1"
"97418","1"
"92029","2"
"91391","5"
"92513","1"
"93640","1"
"93093","1"
"90729","1"
"95024","2"
"90134","1"
"90194","1"
"97444","1"
"93950","1"
"92194","1"
"91677","1"
"96920","1"
"95012","1"
"91242","1"
"94306","1"
"98331","1"
"92696","1"
"97738","1"
"90372","2"
"95086","1"
"96440","1"
"97761","2"
"92670","3"
"92568","1"
"90208","2"
"90568","1"
"90765","1"
"92251","1"
"92551","1"
"95446","1"
"93909","1"
"91552","1"
"90442","1"
"98858","1"
"92072","2"
"91422","1"
"95332","1"
"95376","1"
"91449","1"
"94206","1"
"92618","1"
"92716","1"
"96057","1"
"91912","1"
"96422","1"
"94754","2"
"91288","1"
"91734","1"
"92983","1"
"98626","1"
"90592","2"
"94965","1"
"97283","2"
"91777","1"
"93395","1"
"93704","1"
"92119","1"
"90138","1"
"95087","2"
"90655","3"
"96403","1"
"91319","2"
"93359","1"
"95878","1"
"94084","2"
"96436","1"
"90139","1"
"94436","1"
"95371","1"
"94520","1"
"95999","2"
"91062","1"
"98260","1"
"92002","1"
"95621","2"
"97489","1"
"91180","1"
"96991","1"
"90095","1"
"92717","1"
"98696","2"
"92779","2"
"95432","1"
"90533","1"
"96034","2"
"90295","2"
"90586","1"
"93235","1"
"95811","1"
"93759","1"
"90238","1"
"97207","1"
"96780","1"
"93706","1"
"95547","1"
"98705","1"
"90174","2"
"96694","3"
"96133","2"
"97200","1"
"91119","1"
"91274","1"
"91893","1"
"94872","1"
"95442","2"
"93147","1"
"94858","2"
"99094","1"
"93753","2"
"98615","1"
"93313","1"
"98026","2"
"94605","1"
"92628","2"
"92915","1"
"95631","1"
"90736","2"
"94874","1"
"99462","1"
"97361","1"
"91424","1"
"91506","1"
"90400","2"
"97741","1"
"94638","1"
"93913","1"
"98157","1"
"98905","1"
"93595","2"
"91032","1"
"95637","1"
"94617","1"
"94717","1"
"90368","3"
"92449","1"
"90399","1"
"93917","1"
"90745","1"
"99959","1"
"95129","1"
"91917","1"
"93151","1"
"99277","1"
"96096","1"
"95788","2"
"91629","1"
"97620","1"
"92609","1"
"94986","1"
"94370","1"
"91798","1"
"94559","1"
"91810","1"
"99272","1"
"95755","1"
"95235","1"
"92232","2"
"90016","2"
"94927","2"
"94393","1"
"91628","2"
"94129","1"
"97760","3"
"94252","1"
"99518","1"
"98285","1"
"99228","2"
"99745","1"
"93173","2"
"91689","1"
"90190","1"
"90742","1"
"97486","1"
"94904","1"
"98607","1"
"93837","3"
"94974","1"
"97163","1"
"97435","1"
"92849","1"
"92334","1"
"97284","1"
"98964","1"
"90604","1"
"93411","1"
"93070","1"
"90518","1"
"90062","2"
"97722","2"
"95194","1"
"97915","1"
"92455","1"
"97820","1"
"90354","1"
"96714","1"
"98372","1"
"92764","1"
"90218","1"
"96260","1"
"90919","1"
"91812","1"
"98307","1"
"95198","1"
"92708","1"
"98945","1"
"94293","1"
"96571","1"
"95759","2"
"94826","1"
"90029","1"
"91840","1"
"97707","1"
"98658","1"
"93298","1"
"90314","1"
"99851","1"
"97395","2"
"94440","1"
"90336","1"
"93410","1"
"91682","2"
"93852","1"
"92132","1"
"91933","2"
"97579","1"
"93358","1"
"92520","2"
"93308","2"
"90317","1"
"91598","1"
"91486","2"
"96208","1"
"95417","1"
"98078","1"
"91887","3"
"91809","1"
"95411","1"
"91516","1"
"95123","2"
"95448","1"
"92930","1"
"90259","1"
"95933","2"
"94971","1"
"90867","1"
"99699","1"
"92382","1"
"93183","1"
"94498","1"
"92965","1"
"99268","1"
"98560","1"
"94759","1"
"99053","1"
"93667","1"
"95993","1"
"91354","1"
"90478","1"
"91548","1"
"95180","1"
"92600","2"
"90342","2"
"96268","1"
"94341","1"
"97436","1"
"98329","1"
"92890","1"
"90623","1"
"93571","1"
"93580","1"
"98944","1"
"92496","1"
"95231","2"
"90924","1"
"90734","1"
"99762","1"
"96589","1"
"92474","1"
"96603","1"
"92598","2"
"97329","1"
"95937","1"
"92047","1"
"93581","1"
"93122","1"
"90800","2"
"93833","2"
"93109","1"
"95328","1"
"93764","1"
"99528","1"
"94284","1"
"95704","1"
"93762","2"
"91099","1"
"99731","1"
"90078","1"
"91059","1"
"91930","1"
"92870","1"
"96957","1"
"91131","1"
"91851","1"
"92787","1"
"93720","1"
"95522","1"
"91379","1"
"90787","1"
"94945","3"
"92390","2"
"90977","1"
"96140","1"
"99230","1"
"90815","1"
"94737","1"
"93403","1"
"93772","1"
"92135","1"
"91638","1"
"95894","2"
"97258","1"
"96077","1"
"90126","1"
"90590","1"
"93577","1"
"90918","1"
"99482","1"
"91686","1"
"91886","1"
"98536","1"
"90691","2"
"99082","1"
"90298","2"
"96327","1"
"95313","1"
"92880","1"
"93522","1"
"93676","1"
"97027","1"
"98601","1"
"96638","1"
"97936","1"
"93749","1"
"96969","1"
"97767","1"
"92458","1"
"90262","1"
"94565","1"
"95675","1"
"93126","3"
"94203","1"
"95642","1"
"94365","1"
"98876","1"
"97485","1"
"94907","1"
"96001","1"
"99169","1"
"97638","1"
"98019","1"
"96500","1"
"93044","2"
"96278","1"
"95121","1"
"94495","1"
"90431","2"
"93472","1"
"92980","1"
"94480","1"
"97360","1"
"93739","1"
"94118","1"
"96158","1"
"97897","1"
"92968","1"
"99773","1"
"96811","1"
"90402","1"
"92374","1"
"92882","1"
"93738","1"
"90068","4"
"98002","1"
"91984","1"
"93995","1"
"94136","1"
"97235","1"
"90976","1"
"94883","1"
"97561","1"
"96765","1"
"96520","1"
"91836","1"
"93348","3"
"90893","1"
"96794","1"
"95167","2"
"91705","1"
"97437","1"
"98071","1"
"90028","4"
"92806","1"
"90676","1"
"93116","3"
"91994","1"
"98339","1"
"92225","1"
"96578","1"
"94821","1"
"95879","1"
"93190","1"
"98676","1"
"92317","1"
"90051","1"
"98913","1"
"95007","1"
"99261","1"
"97170","1"
"96590","1"
"97491","1"
"90021","2"
"96055","2"
"97334","1"
"93761","2"
"90101","1"
"93642","1"
"93665","1"
"90281","1"
"96993","1"
"92726","1"
"90167","1"
"93926","1"
"91225","1"
"95617","1"
"90459","1"
"92948","1"
"94673","1"
"98552","1"
"95748","1"
"91305","2"
"90836","2"
"92833","1"
"95186","1"
"95997","1"
"90121","2"
"91919","2"
"90820","1"
"92605","1"
"94991","1"
"93616","1"
"95018","1"
"97585","2"
"93599","1"
"98126","1"
"97008","1"
"97810","1"
"91774","1"
"92525","1"
"91575","1"
"92515","1"
"92597","2"
"96657","1"
"93441","1"
"98960","1"
"93087","1"
"96619","1"
"92827","1"
"94404","1"
"93866","1"
"91171","1"
"92191","1"
"91470","2"
"97286","1"
"98060","1"
"92857","1"
"95337","1"
"92775","1"
"93715","1"
"91923","1"
"93224","1"
"94895","1"
"98020","1"
"95075","1"
"97010","1"
"91034","2"
"95794","1"
"95191","2"
"97529","1"
"96170","1"
"91946","1"
"92491","1"
"98480","1"
"90577","1"
"97790","1"
"95294","1"
"91973","2"
"92284","1"
"98469","1"
"94202","2"
"96289","1"
"99690","1"
"97538","1"
"90637","2"
"95641","1"
"91051","1"
"90954","1"
"94746","1"
"92404","1"
"90688","1"
"90780","2"
"94553","1"
"97576","1"
"93405","1"
"90907","2"
"91251","1"
"90469","1"
"99580","1"
"93384","1"
"99180","1"
"92210","2"
"93719","1"
"96581","2"
"96846","1"
"94288","3"
"90480","1"
"97484","1"
"90774","1"
"91848","1"
"91027","1"
"94244","2"
"94819","1"
"90366","1"
"92817","1"
"93002","3"
"93018","1"
"90460","2"
"91390","2"
"90870","3"
"92950","1"
"91447","1"
"94906","1"
"99574","1"
"92760","1"
"90828","2"
"90220","1"
"96766","1"
"93683","3"
"93380","1"
"98545","1"
"98391","2"
"99025","1"
"98263","1"
"94139","1"
"92591","1"
"93466","1"
"92700","1"
"97430","1"
"94469","2"
"91010","1"
"90830","1"
"91947","1"
"95781","1"
"92941","1"
"93870","1"
"92647","1"
"92228","1"
"92381","1"
"91570","1"
"93986","1"
"93150","2"
"94375","1"
"93316","1"
"94313","1"
"95732","1"
"97674","1"
"92838","3"
"93068","1"
"99552","1"
"91589","2"
"93839","1"
"92125","2"
"93076","1"
"91667","3"
"90388","3"
"94833","1"
"96524","1"
"90808","1"
"94575","1"
"90339","1"
"93398","1"
"91673","1"
"91022","1"
"95771","1"
"96179","1"
"97816","2"
"96097","2"
"95656","1"
"99559","1"
"98986","1"
"95390","1"
"97094","1"
"99737","1"
"93078","1"
"90225","1"
"95948","1"
"96307","1"
"96064","2"
"93234","2"
"95802","1"
"90160","1"
"96857","2"
"93850","1"
"92297","1"
"99878","1"
"94303","1"
"92235","2"
"92472","1"
"94629","1"
"91932","1"
"90254","1"
"93369","1"
"91334","1"
"94623","1"
"96397","1"
"92060","1"
"92798","1"
"93657","1"
"93941","1"
"96502","2"
"99729","1"
"90481","1"
"95582","1"
"91861","1"
"94082","1"
"97314","1"
"91224","1"
"93153","1"
"92546","1"
"93041","1"
"95184","1"
"97981","1"
"92962","1"
"91227","1"
"96922","1"
"93707","1"
"92167","2"
"90083","2"
"92665","1"
"91761","1"
"95413","1"
"94646","1"
"91586","1"
"91043","1"
"90288","1"
"97751","1"
"94016","2"
"92993","1"
"93510","2"
"97087","1"
"94814","1"
"99750","1"
"91952","1"
"92990","1"
"92626","2"
"93144","1"
"97699","1"
"93766","2"
"91333","1"
"96843","2"
"92118","1"
"99853","1"
"90507","2"
"90622","2"
"91850","1"
"98007","1"
"92876","1"
"92547","1"
"94394","2"
"91413","2"
"91326","1"
"93178","2"
"91656","1"
"91531","1"
"91219","1"
"98803","1"
"90646","3"
"90829","2"
"90120","2"
"93118","3"
"93159","1"
"91958","1"
"92850","1"
"91429","2"
"95757","1"
"90453","1"
"91597","1"
"91860","2"
"90450","1"
"92137","1"
"94721","1"
"91388","1"
"90279","1"
"90318","1"
"96529","2"
"97219","1"
"94486","1"
"95155","1"
"93533","3"
"91496","2"
"95758","1"
"91053","1"
"90818","1"
"92653","2"
"96965","1"
"93906","1"
"96167","1"
"99526","1"
"90899","1"
"99572","1"
"90552","2"
"91336","1"
"95960","1"
"97140","1"
"93658","1"
"90275","1"
"98299","1"
"97944","1"
"94390","1"
"99380","1"
"90827","2"
"90185","1"
"92152","1"
"98101","1"
"91125","2"
"95706","1"
"98121","1"
"90249","1"
"93319","1"
"97524","1"
"99101","1"
"97202","1"
"92055","1"
"94352","1"
"90571","1"
"96073","1"
"94720","1"
"90728","1"
"95708","1"
"91256","2"
"93346","1"
"99136","1"
"93654","3"
"90369","1"
"98368","2"
"91417","1"
"94711","1"
"92268","1"
"92001","2"
"95596","1"
"90223","2"
"94867","1"
"96496","1"
"99463","1"
"92200","1"
"93829","1"
"93578","1"
"92701","1"
"92259","1"
"94939","1"
"90996","1"
"97288","1"
"97342","3"
"93486","1"
"96587","1"
"97394","1"
"91057","1"
"91186","1"
"92721","1"
"90606","1"
"92974","1"
"98764","1"
"90865","1"
"98931","1"
"93240","1"
"91627","1"
"91522","1"
"94564","2"
"91963","1"
"90690","1"
"93481","1"
"92339","1"
"97470","1"
"92702","2"
"96709","1"
"93034","1"
"96651","1"
"93423","1"
"92954","1"
"91634","1"
"95604","1"
"94110","2"
"91925","2"
"97456","1"
"92514","1"
"91287","2"
"96783","1"
"94885","1"
"94812","1"
"97006","1"
"91916","2"
"98125","2"
"92126","1"
"91444","2"
"91915","1"
"91308","1"
"91040","1"
"92746","1"
"90708","2"
"98689","2"
"99211","1"
"96263","1"
"92327","1"
"95207","1"
"95456","1"
"94035","1"
"99444","1"
"90925","1"
"94214","1"
"90835","1"
"92506","2"
"90141","3"
"95013","1"
"99181","1"
"95392","1"
"90445","1"
"98495","1"
"94329","1"
"91964","2"
"94922","1"
"99364","1"
"94613","1"
"98029","1"
"98410","1"
"95246","2"
"96209","1"
"98420","1"
"90163","1"
"99311","1"
"99976","1"
"91106","3"
"99120","2"
"98793","1"
"90904","2"
"94204","1"
"94817","1"
"94451","1"
"93620","1"
"91914","2"
"94981","1"
"96035","1"
"97112","2"
"94374","1"
"95208","1"
"95031","1"
"98000","1"
"93230","1"
"91110","1"
"91661","1"
"94192","1"
"99775","1"
"99347","1"
"96923","1"
"96058","1"
"95529","1"
"91913","1"
"92732","1"
"94607","2"
"93694","1"
"96956","1"
"93176","5"
"92133","1"
"96271","2"
"94407","3"
"94811","1"
"92725","1"
"93874","1"
"93708","3"
"98047","1"
"93468","2"
"90746","1"
"92050","2"
"98938","1"
"90894","1"
"93555","1"
"98623","2"
"95838","1"
"94026","1"
"95089","1"
"99028","1"
"94948","1"
"98795","1"
"90356","1"
"99030","1"
"91700","2"
"94476","2"
"91364","2"
"98305","1"
"92215","1"
"93820","1"
"90885","1"
"93765","1"
"90832","1"
"93884","1"
"95800","1"
"91044","2"
"95721","1"
"93012","1"
"91248","2"
"92156","2"
"92285","1"
"91827","2"
"99939","1"
"98596","1"
"96748","1"
"93630","1"
"91403","1"
"94061","1"
"92120","1"
"96155","1"
"90550","1"
"92286","1"
"97067","1"
"90839","2"
"95436","2"
"91744","1"
"93524","1"
"90923","1"
"93342","1"
"92464","1"
"92020","2"
"94312","1"
"97710","1"
"94864","1"
"91778","1"
"91646","2"
"92916","1"
"97856","2"
"96586","2"
"95471","1"
"95440","1"
"93862","1"
"93498","2"
"94177","1"
"92227","2"
"92140","1"
"94921","2"
"91258","1"
"93740","1"
"93479","1"
"94722","1"
"93942","1"
"97122","2"
"92220","1"
"91425","2"
"94412","2"
"93843","1"
"98852","1"
"94079","1"
"91749","1"
"93889","2"
"99009","1"
"96141","1"
"90383","2"
"95664","1"
"93279","1"
"94152","1"
"99746","1"
"91654","1"
"93058","1"
"93026","1"
"97370","1"
"91533","1"
"92321","1"
"92293","1"
"97099","2"
"95850","1"
"96102","2"
"90940","2"
"94267","1"
"95170","1"
"95225","1"
"93454","2"
"97995","1"
"97022","1"
"97512","1"
"98979","1"
"91206","2"
"92524","1"
"92363","1"
"99044","1"
"92751","1"
"90652","1"
"90594","1"
"92619","1"
"93029","2"
"90664","2"
"95736","1"
"90260","2"
"97697","1"
"90877","1"
"94334","1"
"95249","1"
"95594","1"
"92509","1"
"91075","2"
"92085","1"
"93295","1"
"91910","1"
"91722","1"
"91314","2"
"97289","1"
"98042","1"
"90699","2"
"93557","1"
"92632","1"
"90738","3"
"91845","1"
"92231","1"
"92457","1"
"93977","1"
"99376","1"
"91742","1"
"91482","1"
"92483","1"
"90147","1"
"90209","1"
"96241","2"
"93802","1"
"94966","1"
"92789","1"
"99682","1"
"99292","2"
"96435","1"
"98758","2"
"92572","1"
"91555","2"
"90599","1"
"90435","1"
"91362","2"
"92493","2"
"90502","1"
"92747","1"
"94158","1"
"91222","1"
"93458","1"
"90784","1"
"96294","1"
"96337","1"
"94596","1"
"94905","1"
"91927","1"
"94482","1"
"94806","1"
"96051","1"
"99139","1"
"98277","1"
"99453","1"
